directory_name,name_ja,image_order,is_main,image_url
v-mon,ブイモン,1,True,https://digimon.net/cimages/digimon/v-mon.jpg
funbeemon,ファンビーモン,1,True,https://digimon.net/cimages/digimon/funbeemon.jpg
falcomon,ファルコモン,1,True,https://digimon.net/cimages/digimon/falcomon.jpg
phascomon,ファスコモン,1,True,https://digimon.net/cimages/digimon/phascomon.jpg
piyomon,ピヨモン,1,True,https://digimon.net/cimages/digimon/piyomon.jpg
picodevimon,ピコデビモン,1,True,https://digimon.net/cimages/digimon/picodevimon.jpg
palmon,パルモン,1,True,https://digimon.net/cimages/digimon/palmon.jpg
huckmon,ハックモン,1,True,https://digimon.net/cimages/digimon/huckmon.jpg
patamon,パタモン,1,True,https://digimon.net/cimages/digimon/patamon.jpg
hagurumon,ハグルモン,1,True,https://digimon.net/cimages/digimon/hagurumon.jpg
bakumon,バクモン,1,True,https://digimon.net/cimages/digimon/bakumon.jpg
neamon,ネーモン,1,True,https://digimon.net/cimages/digimon/neamon.jpg
niseagumonhakase,ニセアグモン博士,1,True,https://digimon.net/cimages/digimon/niseagumonhakase.jpg
dorumon,ドルモン,1,True,https://digimon.net/cimages/digimon/dorumon.jpg
dracomon,ドラコモン,1,True,https://digimon.net/cimages/digimon/dracomon.jpg
dracumon,ドラクモン,1,True,https://digimon.net/cimages/digimon/dracumon.jpg
toyagumon,トイアグモン,1,True,https://digimon.net/cimages/digimon/toyagumon.jpg
tentomon,テントモン,1,True,https://digimon.net/cimages/digimon/tentomon.jpg
terriermon,テリアモン,1,True,https://digimon.net/cimages/digimon/terriermon.jpg
tinkermon,ティンカーモン,1,True,https://digimon.net/cimages/digimon/tinkermon.jpg
tukaimon,ツカイモン,1,True,https://digimon.net/cimages/digimon/tukaimon.jpg
tyumon,チューモン,1,True,https://digimon.net/cimages/digimon/tyumon.jpg
solarmon,ソーラーモン,1,True,https://digimon.net/cimages/digimon/solarmon.jpg
zubamon,ズバモン,1,True,https://digimon.net/cimages/digimon/zubamon.jpg
snowgoburimon,スノーゴブリモン,1,True,https://digimon.net/cimages/digimon/snowgoburimon.jpg
swimmon,スイムモン,1,True,https://digimon.net/cimages/digimon/swimmon.jpg
shakomon,シャコモン,1,True,https://digimon.net/cimages/digimon/shakomon.jpg
shamamon,シャーマモン,1,True,https://digimon.net/cimages/digimon/shamamon.jpg
sistermonblanc,シスタモン ブラン,1,True,https://digimon.net/cimages/digimon/sistermonblanc.jpg
psychemon,サイケモン,1,True,https://digimon.net/cimages/digimon/psychemon.jpg
coronamon,コロナモン,1,True,https://digimon.net/cimages/digimon/coronamon.jpg
commandramon,コマンドラモン,1,True,https://digimon.net/cimages/digimon/commandramon.jpg
gomamon,ゴマモン,1,True,https://digimon.net/cimages/digimon/gomamon.jpg
goburimon,ゴブリモン,1,True,https://digimon.net/cimages/digimon/goburimon.jpg
kotemon,コテモン,1,True,https://digimon.net/cimages/digimon/kotemon.jpg
gottsumon,ゴツモン,1,True,https://digimon.net/cimages/digimon/gottsumon.jpg
kokuwamon,コクワモン,1,True,https://digimon.net/cimages/digimon/kokuwamon.jpg
kokabuterimon,コカブテリモン,1,True,https://digimon.net/cimages/digimon/kokabuterimon.jpg
koemon,コエモン,1,True,https://digimon.net/cimages/digimon/koemon.jpg
keramon,ケラモン,1,True,https://digimon.net/cimages/digimon/keramon.jpg
kunemon,クネモン,1,True,https://digimon.net/cimages/digimon/kunemon.jpg
kudamon,クダモン,1,True,https://digimon.net/cimages/digimon/kudamon.jpg
guilmon,ギルモン,1,True,https://digimon.net/cimages/digimon/guilmon.jpg
candmon,キャンドモン,1,True,https://digimon.net/cimages/digimon/candmon.jpg
gizamon,ギザモン,1,True,https://digimon.net/cimages/digimon/gizamon.jpg
kamemon,カメモン,1,True,https://digimon.net/cimages/digimon/kamemon.jpg
gabumon,ガブモン,1,True,https://digimon.net/cimages/digimon/gabumon.jpg
ganimon,ガニモン,1,True,https://digimon.net/cimages/digimon/ganimon.jpg
gazimon,ガジモン,1,True,https://digimon.net/cimages/digimon/gazimon.jpg
gaomon,ガオモン,1,True,https://digimon.net/cimages/digimon/gaomon.jpg
otamamon-red,オタマモン（赤）,1,True,https://digimon.net/cimages/digimon/otamamon-red.jpg
otamamon,オタマモン,1,True,https://digimon.net/cimages/digimon/otamamon.jpg
elecmon-violet,エレキモン（紫）,1,True,https://digimon.net/cimages/digimon/elecmon-violet.jpg
elecmon,エレキモン,1,True,https://digimon.net/cimages/digimon/elecmon.jpg
ebiburgamon,エビバーガモン,1,True,https://digimon.net/cimages/digimon/ebiburgamon.jpg
impmon,インプモン,1,True,https://digimon.net/cimages/digimon/impmon.jpg
alraumon,アルラウモン,1,True,https://digimon.net/cimages/digimon/alraumon.jpg
armadimon,アルマジモン,1,True,https://digimon.net/cimages/digimon/armadimon.jpg
arkadimon,アルカディモン,1,True,https://digimon.net/cimages/digimon/arkadimon.jpg
agumonhakase,アグモン博士,1,True,https://digimon.net/cimages/digimon/agumonhakase.jpg
agumon-black,アグモン（黒）,1,True,https://digimon.net/cimages/digimon/agumon-black.jpg
agumon-2006,アグモン（２００６アニメ版）,1,True,https://digimon.net/cimages/digimon/agumon-2006.jpg
agumon,アグモン,1,True,https://digimon.net/cimages/digimon/agumon.jpg
wanyamon,ワニャモン,1,True,https://digimon.net/cimages/digimon/wanyamon.jpg
mochimon,モチモン,1,True,https://digimon.net/cimages/digimon/mochimon.jpg
minomon,ミノモン,1,True,https://digimon.net/cimages/digimon/minomon.jpg
missimon,ミサイモン,1,True,https://digimon.net/cimages/digimon/missimon.jpg
poromon,ポロモン,1,True,https://digimon.net/cimages/digimon/poromon.jpg
pokomon,ポコモン,1,True,https://digimon.net/cimages/digimon/pokomon.jpg
babydmon,ベビドモン,1,True,https://digimon.net/cimages/digimon/babydmon.jpg
puroromon,プロロモン,1,True,https://digimon.net/cimages/digimon/puroromon.jpg
frimon,フリモン,1,True,https://digimon.net/cimages/digimon/frimon.jpg
petimeramon,プチメラモン,1,True,https://digimon.net/cimages/digimon/petimeramon.jpg
pukamon,プカモン,1,True,https://digimon.net/cimages/digimon/pukamon.jpg
pyocomon,ピョコモン,1,True,https://digimon.net/cimages/digimon/pyocomon.jpg
pinamon,ピナモン,1,True,https://digimon.net/cimages/digimon/pinamon.jpg
budmon,バドモン,1,True,https://digimon.net/cimages/digimon/budmon.jpg
pagumon,パグモン,1,True,https://digimon.net/cimages/digimon/pagumon.jpg
nyaromon,ニャロモン,1,True,https://digimon.net/cimages/digimon/nyaromon.jpg
dorimon,ドリモン,1,True,https://digimon.net/cimages/digimon/dorimon.jpg
tokomon,トコモン,1,True,https://digimon.net/cimages/digimon/tokomon.jpg
tsumemon,ツメモン,1,True,https://digimon.net/cimages/digimon/tsumemon.jpg
tunomon,ツノモン,1,True,https://digimon.net/cimages/digimon/tunomon.jpg
chocomon,チョコモン,1,True,https://digimon.net/cimages/digimon/chocomon.jpg
chapmon,チャップモン,1,True,https://digimon.net/cimages/digimon/chapmon.jpg
chibimon,チビモン,1,True,https://digimon.net/cimages/digimon/chibimon.jpg
tanemon,タネモン,1,True,https://digimon.net/cimages/digimon/tanemon.jpg
xiaomon,シャオモン,1,True,https://digimon.net/cimages/digimon/xiaomon.jpg
sakuttomon,サクットモン,1,True,https://digimon.net/cimages/digimon/sakuttomon.jpg
koromon,コロモン,1,True,https://digimon.net/cimages/digimon/koromon.jpg
gummymon,グミモン,1,True,https://digimon.net/cimages/digimon/gummymon.jpg
kyokyomon,キョキョモン,1,True,https://digimon.net/cimages/digimon/kyokyomon.jpg
cupimon,キュピモン,1,True,https://digimon.net/cimages/digimon/cupimon.jpg
kyaromon,キャロモン,1,True,https://digimon.net/cimages/digimon/kyaromon.jpg
gigimon,ギギモン,1,True,https://digimon.net/cimages/digimon/gigimon.jpg
capromon,カプリモン,1,True,https://digimon.net/cimages/digimon/capromon.jpg
upamon,ウパモン,1,True,https://digimon.net/cimages/digimon/upamon.jpg
relemon,レレモン,1,True,https://digimon.net/cimages/digimon/relemon.jpg
leafmon,リーフモン,1,True,https://digimon.net/cimages/digimon/leafmon.jpg
yuramon,ユラモン,1,True,https://digimon.net/cimages/digimon/yuramon.jpg
yukimibotamon,ユキミボタモン,1,True,https://digimon.net/cimages/digimon/yukimibotamon.jpg
mokumon,モクモン,1,True,https://digimon.net/cimages/digimon/mokumon.jpg
poyomon,ポヨモン,1,True,https://digimon.net/cimages/digimon/poyomon.jpg
bommon,ボムモン,1,True,https://digimon.net/cimages/digimon/bommon.jpg
popomon,ポポモン,1,True,https://digimon.net/cimages/digimon/popomon.jpg
botamon,ボタモン,1,True,https://digimon.net/cimages/digimon/botamon.jpg
puwamon,プワモン,1,True,https://digimon.net/cimages/digimon/puwamon.jpg
pururumon,プルルモン,1,True,https://digimon.net/cimages/digimon/pururumon.jpg
pupumon,ププモン,1,True,https://digimon.net/cimages/digimon/pupumon.jpg
fufumon,フフモン,1,True,https://digimon.net/cimages/digimon/fufumon.jpg
punimon,プニモン,1,True,https://digimon.net/cimages/digimon/punimon.jpg
puttimon,プットモン,1,True,https://digimon.net/cimages/digimon/puttimon.jpg
petitmon,プチモン,1,True,https://digimon.net/cimages/digimon/petitmon.jpg
pitchmon,ピチモン,1,True,https://digimon.net/cimages/digimon/pitchmon.jpg
pafumon,パフモン,1,True,https://digimon.net/cimages/digimon/pafumon.jpg
bubbmon,バブモン,1,True,https://digimon.net/cimages/digimon/bubbmon.jpg
paomon,パオモン,1,True,https://digimon.net/cimages/digimon/paomon.jpg
nyokimon,ニョキモン,1,True,https://digimon.net/cimages/digimon/nyokimon.jpg
dodomon,ドドモン,1,True,https://digimon.net/cimages/digimon/dodomon.jpg
tsubumon,ツブモン,1,True,https://digimon.net/cimages/digimon/tsubumon.jpg
choromon,チョロモン,1,True,https://digimon.net/cimages/digimon/choromon.jpg
chicomon,チコモン,1,True,https://digimon.net/cimages/digimon/chicomon.jpg
zerimon,ゼリモン,1,True,https://digimon.net/cimages/digimon/zerimon.jpg
zurumon,ズルモン,1,True,https://digimon.net/cimages/digimon/zurumon.jpg
jyarimon,ジャリモン,1,True,https://digimon.net/cimages/digimon/jyarimon.jpg
sakumon,サクモン,1,True,https://digimon.net/cimages/digimon/sakumon.jpg
cocomon,ココモン,1,True,https://digimon.net/cimages/digimon/cocomon.jpg
kuramon,クラモン,1,True,https://digimon.net/cimages/digimon/kuramon.jpg
