directory_name,detail_url,name_ja,name_roman,level_raw,level_normalized,type_raw,type_normalized,attribute_raw,attribute_normalized,special_moves_raw,main_image_url,has_additional_illustrations,additional_illustration_count,listing_level,listing_level_2,listing_level_order,is_x_antibody,icon_new,icon_20th,profile_ja_available_on_official_page,profile_ja_char_count,profile_ja_sha256,profile_ja_omitted_from_bundle
dullahamon,https://digimon.net/reference/detail.php?directory_name=dullahamon,デュラハモン,DULLAHAMON,究極体,究極体,ゴースト型,ゴースト型,データ,データ,"・ベルシラックエッジ
・スリーピーホロウ",https://digimon.net/cimages/digimon/dullahamon.jpg,False,0,究極体,,6,False,False,False,True,258,048ef4e4e37dc793471784e8fe4cc61afa7407941e89d2cff4ab7281e53c58cc,True
gekkomon,https://digimon.net/reference/detail.php?directory_name=gekkomon,ゲッコーモン,GEKKOMON,成長期,成長期,爬虫類型,爬虫類型,データ,データ,"・スマッシュビート
・ブレイクスロー
・スイングタックル",https://digimon.net/cimages/digimon/gekkomon.jpg,False,0,成長期,,3,False,False,False,True,447,018e97fc11471607da28cb69b04ce8fc85d8f5fb1e4b659e91140d4575113cbe,True
kekkomon,https://digimon.net/reference/detail.php?directory_name=kekkomon,ケッコモン,KEKKOMON,幼年期Ⅱ,幼年期Ⅱ,レッサー型,レッサー型,,,・ビートリック,https://digimon.net/cimages/digimon/kekkomon.jpg,False,0,幼年期Ⅱ,,2,False,False,False,True,204,17a2dd290b388f7716bf3b947d896a1f9c9b63ebe4f3eba2b29464cc83696dab,True
kekomon,https://digimon.net/reference/detail.php?directory_name=kekomon,ケコモン,KEKOMON,幼年期Ⅰ,幼年期Ⅰ,スライム型,スライム型,,,・粘着性の泡,https://digimon.net/cimages/digimon/kekomon.jpg,False,0,幼年期Ⅰ,,1,False,False,False,True,110,1cd46c88a3c56b20d4986574df1b70b453fc8271a6c5704fe856c09ece16c156,True
magneticdramon,https://digimon.net/reference/detail.php?directory_name=magneticdramon,マグネティックドラモン,MAGNETICDRAMON,究極体,究極体,岩竜型,岩竜型,ウィルス,ウィルス,"・ストーンレールガン
・エレクトリックコンプレッション
・マグネティックテンペスト",https://digimon.net/cimages/digimon/magneticdramon.jpg,False,0,究極体,,6,False,False,False,True,528,cc18c5793df9fad250476de295343500acf7d5ff65e425180fca3913be476467,True
maneuvermon,https://digimon.net/reference/detail.php?directory_name=maneuvermon,マニューバモン,MANEUVERMON,完全体,完全体,獣型,獣型,ウィルス,ウィルス,"・ブルータルエアロバティック
・フォルゴーレ",https://digimon.net/cimages/digimon/maneuvermon.jpg,False,0,完全体,,5,False,False,False,True,444,8c18d47de6ec40f2bb4173aba37dc17e66014b5746b88323f787529f362adf6f,True
turbomon,https://digimon.net/reference/detail.php?directory_name=turbomon,ターボモン,TURBOMON,成熟期,成熟期,獣型,獣型,ウィルス,ウィルス,"・ブルータルホイール
・クラッシュギアスピン",https://digimon.net/cimages/digimon/turbomon.jpg,False,0,成熟期,,4,False,False,False,True,420,926e47dfc257ca6c6ef5a9d869facd1ac8b64e37a4b728d39f7080f20ab5af01,True
nyabootmon,https://digimon.net/reference/detail.php?directory_name=nyabootmon,ニャブートモン,NYABOOTMON,究極体,究極体,パペット型,パペット型,ウィルス,ウィルス,"・グラビトンネコキック
・カラバスペシャル
・秘剣キャット・ザ・ナインライブス",https://digimon.net/cimages/digimon/nyabootmon.jpg,False,0,究極体,,6,False,False,False,True,450,d3d04b6662345729adc01e58c0a7b60d87025386c0671bf1a8fccca717af1e7d,True
yihumon,https://digimon.net/reference/detail.php?directory_name=yihumon,イーフーモン,YIHUMON,究極体,究極体,獣人型,獣人型,ワクチン,ワクチン,"・斬空(ざんくう)
・刃羽颪(じんばおろし)
・窮牙嵐断襲(きゅうがらんだんしゅう)",https://digimon.net/cimages/digimon/yihumon.jpg,False,0,究極体,,6,False,False,False,True,535,6ca0ac318f0fb3d7fc4ef761c59b2ca5c03ad818efff5adeef501d0a5c53823a,True
ariemon,https://digimon.net/reference/detail.php?directory_name=ariemon,アリエモン,ARIEMON,究極体,究極体,水棲型,水棲型,データ,データ,"・絡縛藻紐（らくばくそうちゅう）
・波濤深槍（はとうしんそう）
・浄流海癒（じょうりゅうかいゆ）",https://digimon.net/cimages/digimon/ariemon.jpg,False,0,究極体,,6,False,False,False,True,446,c52d7060dc9fbfe02fea25b21286937ab7dec23f712df65efd30b797340302e7,True
skullseadramon,https://digimon.net/reference/detail.php?directory_name=skullseadramon,スカルシードラモン,SKULLSEADRAMON,完全体,完全体,アンデッド型,アンデッド型,ウィルス,ウィルス,"・サンダージャベリン
・デッドロール",https://digimon.net/cimages/digimon/skullseadramon.jpg,False,0,完全体,,5,False,False,False,True,182,3718351095b5e866ef9bcdafc48f85f6cae503cb5f7f4dc0f285137a79caff6b,True
sharkmon,https://digimon.net/reference/detail.php?directory_name=sharkmon,シャークモン,SHARKMON,完全体,完全体,サイボーグ型,サイボーグ型,ウィルス,ウィルス,"・一斉砲撃
・プルトダモン
・ファングチャージ",https://digimon.net/cimages/digimon/sharkmon.jpg,False,0,完全体,,5,False,False,False,True,196,547feeaa4ad2fc002d7ac1466ca10a4df278c70789289463c2ce86db3d1b9589,True
kaguyamon,https://digimon.net/reference/detail.php?directory_name=kaguyamon,カグヤモン,KAGUYAMON,究極体,究極体,パペット型,パペット型,データ,データ,"・武獲物語（たけとりものがたり）
・月夜之迎（つきよのむかえ）",https://digimon.net/cimages/digimon/kaguyamon.jpg,False,0,究極体,,6,False,False,False,True,506,7b498c15ab112d7ac25d711fefba1d57c9dfca9a41652e3f92dc3f9ed0ba0033,True
karakurumon,https://digimon.net/reference/detail.php?directory_name=karakurumon,カラクルモン,KARAKURUMON,完全体,完全体,パペット型,パペット型,データ,データ,"・骸繰艶舞・鉢かづき
・初瀬のおもてなし",https://digimon.net/cimages/digimon/karakurumon.jpg,False,0,完全体,,5,False,False,False,True,394,cfbab58aebe54c3214854b3d3adf385107de6728b62fb6ceb2964b4b2214fec7,True
kokeshimon,https://digimon.net/reference/detail.php?directory_name=kokeshimon,コケシモン,KOKESHIMON,成熟期,成熟期,パペット型,パペット型,データ,データ,"・ダンマクエンジュ
・キデコノイスクミ",https://digimon.net/cimages/digimon/kokeshimon.jpg,False,0,成熟期,,4,False,False,False,True,368,7b10be8eaeb95223cccc0436f8f98d86c032d563abc4a62e5c59b0ad57a59302,True
hanimon,https://digimon.net/reference/detail.php?directory_name=hanimon,ハニモン,HANIMON,成長期,成長期,パペット型,パペット型,データ,データ,"・ハニワフラッシュ
・コフンタックル",https://digimon.net/cimages/digimon/hanimon.jpg,False,0,成長期,,3,False,False,False,True,387,56c8cf9e2316aa9b83ce9a16117c3b920f6fc5480ade0d68996ed351a3eb334a,True
mockingbirdmon,https://digimon.net/reference/detail.php?directory_name=mockingbirdmon,モッキンバーモン,MOCKINGBIRDMON,完全体,完全体,マシーン型,マシーン型,ワクチン,ワクチン,"・アイアンインヘイラー
・トライエアボッツ",https://digimon.net/cimages/digimon/mockingbirdmon.jpg,False,0,完全体,,5,False,False,False,True,443,d91758c166126f087912a96990c37359f624f692c92f6af3681f4f5100ea672e,True
mulemon,https://digimon.net/reference/detail.php?directory_name=mulemon,ミュールモン,MULEMON,成熟期,成熟期,マシーン型,マシーン型,ワクチン,ワクチン,"・アイアンギャロップ
・ロデオミサイル",https://digimon.net/cimages/digimon/mulemon.jpg,False,0,成熟期,,4,False,False,False,True,416,0efb1de73447cce8cb6f959e2a07258ac8543f5cd6522259c02cc283a8554c92,True
maquinamon,https://digimon.net/reference/detail.php?directory_name=maquinamon,マキナモン,MAQUINAMON,成長期,成長期,合成型,合成型,データ,データ,・ツインバブル,https://digimon.net/cimages/digimon/maquinamon.jpg,False,0,成長期,,3,False,False,False,True,490,5029723a8b9203353ab911e5123a97c547559a523c8b7f4aea8d2e6392767a7a,True
nazhamon_crimson,https://digimon.net/reference/detail.php?directory_name=nazhamon_crimson,ナタモン：クリムゾンモード,NEZHAMON：CRIMSONMODE,究極体,究極体,サイボーグ型,サイボーグ型,データ,データ,"・斬砍双刃撃
・封神六蓮華",https://digimon.net/cimages/digimon/nazhamon_crimson.jpg,False,0,究極体,,6,False,False,False,True,435,9cc3e0682f4f4180f9b257ba6b9cca387002a2304dc99afd022433ec98bb0bbf,True
shagaramon,https://digimon.net/reference/detail.php?directory_name=shagaramon,シャガラモン,SHAGARAMON,究極体,究極体,聖竜型,聖竜型,データ,データ,"・浪濤扇（ろうとうせん）
・鹹海炸滄陣（かんかいさくそうじん）
・蒼纏龍神牙（そうてんりゅうじんが）",https://digimon.net/cimages/digimon/shagaramon.jpg,False,0,究極体,,6,False,False,False,True,437,36d0685502b80030e122ed426306fffe31b1ece2e4370fceb9db4ae25248067f,True
medusamon,https://digimon.net/reference/detail.php?directory_name=medusamon,メデューサモン,MEDUSAMON,究極体,究極体,竜人型,竜人型,ウィルス,ウィルス,"・バイティングブート
・アイズオブゴルゴーン
・レイジングサーペンタイン",https://digimon.net/cimages/digimon/medusamon.jpg,False,0,究極体,,6,False,False,False,True,415,d7e5999af2e2728c99ef66f44a135975b0026067da8feea428441a08a3442c11,True
lamiamon,https://digimon.net/reference/detail.php?directory_name=lamiamon,ラミアモン,LAMIAMON,完全体,完全体,竜人型,竜人型,ウィルス,ウィルス,"・ヴェノブレラ
・スプラッシュトキシン",https://digimon.net/cimages/digimon/lamiamon.jpg,False,0,完全体,,5,False,False,False,True,356,3cd81630250f7a5f44faed83e6da822d808820a547959cc92da5a9665e10ef33,True
necromon,https://digimon.net/reference/detail.php?directory_name=necromon,ネクロモン,NECROMON,究極体,究極体,ゴースト型,ゴースト型,ウィルス,ウィルス,"・ソウルストライカー
・アパリションレギオン",https://digimon.net/cimages/digimon/necromon.jpg,False,0,究極体,,6,False,False,False,True,439,88afcd33084c5dd2d2ac4dd5ccf7639948a8432c67e99e89a9306c9b9373f8ec,True
jougamon,https://digimon.net/reference/detail.php?directory_name=jougamon,ジョウガモン,JOUGAMON,究極体,究極体,神人型,神人型,ワクチン,ワクチン,"・墜月衝（ついげつしょう）
・蛾眉截波（がびせっぱ）
・太陰皓光（たいいんこうこう）",https://digimon.net/cimages/digimon/jougamon.jpg,False,0,究極体,,6,False,False,False,True,381,458cb01bff269fa4dc4def9b6940e83cc4893dc55237182fbcf64b66947dbc65,True
pyramidimon,https://digimon.net/reference/detail.php?directory_name=pyramidimon,ピラミディモン,PYRAMIDIMON,究極体,究極体,鉱物型,鉱物型,ウィルス,ウィルス,"・ゾフルカーブース
・アペシュイカーブ
・ラアナハムシーン",https://digimon.net/cimages/digimon/pyramidimon.jpg,False,0,究極体,,6,False,False,False,True,374,78714864f2f4532ac3227c0c1011c48b539dc9b1b04490191cb3aecad6f9c869,True
proganomon,https://digimon.net/reference/detail.php?directory_name=proganomon,プロガノモン,PROGANOMON,完全体,完全体,鉱物型,鉱物型,ウィルス,ウィルス,"・トリコンビットデモリッシャー
・ドリルエミッション",https://digimon.net/cimages/digimon/proganomon.jpg,False,0,完全体,,5,False,False,False,True,325,95a8114fce9ca7b71cead49e6bbbee21077b93e91401c185bbcfec057a9340ec,True
landramon,https://digimon.net/reference/detail.php?directory_name=landramon,ランドラモン,LANDRAMON,成熟期,成熟期,鉱物型,鉱物型,ウィルス,ウィルス,"・グラウンドスパイク
・デザートアビス",https://digimon.net/cimages/digimon/landramon.jpg,False,0,成熟期,,4,False,False,False,True,327,ac948815c759cf62d946901473487c4a4ad4be2c223146460f3cc2ba302d8ac7,True
invisimon,https://digimon.net/reference/detail.php?directory_name=invisimon,インビジモン,INVISIMON,究極体,究極体,サイボーグ型,サイボーグ型,ウィルス,ウィルス,"・インビジブルカッター
・スーパーロケットフィスト
・アルティメットブレーザー",https://digimon.net/cimages/digimon/invisimon.jpg,False,0,究極体,,6,False,False,False,True,520,b627a46baf69791e5313ba970201a3a54dc60964e247c3ebf2fd914c3a599c43,True
oblivimon,https://digimon.net/reference/detail.php?directory_name=oblivimon,オブリビモン,OBLIVIMON,完全体,完全体,サイボーグ型,サイボーグ型,ウィルス,ウィルス,"・ウェイストアブダクション
・アナイデントファイド・エアリアル・フェノメノン",https://digimon.net/cimages/digimon/oblivimon.jpg,False,0,完全体,,5,False,False,False,True,525,085bf33abc458bd039430023ffcd38cb574829511c47cb2b6f396c78fa4e687f,True
dimetromon,https://digimon.net/reference/detail.php?directory_name=dimetromon,ディメトロモン,DIMETROMON,成熟期,成熟期,爬虫類型,爬虫類型,ウィルス,ウィルス,"・ルミナスヒート
・セイリングスピン",https://digimon.net/cimages/digimon/dimetromon.jpg,False,0,成熟期,,4,False,False,False,True,274,0f3420f219a56ff37a491de929d526356fb296c8fdf345a58c50b9ed4211924f,True
ryugumon,https://digimon.net/reference/detail.php?directory_name=ryugumon,リュウグウモン,RYUGUMON,究極体,究極体,軟体型,軟体型,データ,データ,"・儀来四海招（にらいしかいしょう）
・海神之祓（わだつみのはらえ）",https://digimon.net/cimages/digimon/ryugumon.jpg,False,0,究極体,,6,False,False,False,True,399,86866d7f5c2531e7c5b5681b081026cb5035a60a0cd8a453680882401c27fdd0,True
cerunumon,https://digimon.net/reference/detail.php?directory_name=cerunumon,ケルヌモン,CERNUMON,究極体,究極体,聖獣型,聖獣型,データ,データ,"・ケルティックバインド
・スキャッターゴームグラス",https://digimon.net/cimages/digimon/cerunumon.jpg,False,0,究極体,,6,False,False,False,True,407,c3c5506ce07f8a2b6209160650c46558717aa677483f48025068e7cadc71b26e,True
marinbullmon,https://digimon.net/reference/detail.php?directory_name=marinbullmon,マリンブルモン,MARINBULLMON,完全体,完全体,軟体型,軟体型,データ,データ,"・ハイドロデモリッシャー
・トキシックスプレッド",https://digimon.net/cimages/digimon/marinbullmon.jpg,False,0,完全体,,5,False,False,False,True,415,d75ce37481e7441b3dc25a6bb5648c02058382c70a522b82c4aa22c1a0e50c6d,True
elizamon,https://digimon.net/reference/detail.php?directory_name=elizamon,エリザモン,ELIZAMON,成長期,成長期,爬虫類型,爬虫類型,ウィルス,ウィルス,"・フリルドカッター
・ヘリコプテイル",https://digimon.net/cimages/digimon/elizamon.jpg,False,0,成長期,,3,False,False,False,True,242,04bbb4c35bda546bc5994e408cd95f8aa9671b7f0dcc9c0bb2919f6c9d250494,True
nezhamon,https://digimon.net/reference/detail.php?directory_name=nezhamon,ナタモン,NEZHAMON,究極体,究極体,サイボーグ型,サイボーグ型,データ,データ,"・乾坤圏
・爆迅炎戟破",https://digimon.net/cimages/digimon/nezhamon.jpg,False,0,究極体,,6,False,False,False,True,372,e5132239e9bb1315bfacb67b94406861ec76757d09e1aa4deb9ab429f7558b48,True
dinomon,https://digimon.net/reference/detail.php?directory_name=dinomon,ダイナモン,DINOMON,究極体,究極体,恐竜型,恐竜型,ワクチン,ワクチン,"・バーニングエンド
・ダイナブレス",https://digimon.net/cimages/digimon/dinomon.jpg,False,0,究極体,,6,False,False,False,True,472,a855551380a40f78e9835743332101be864536e532574185b213e68e26a79b50,True
skadimon,https://digimon.net/reference/detail.php?directory_name=skadimon,スカーディモン,SKADIMON,究極体,究極体,氷雪型,氷雪型,ワクチン,ワクチン,"・スノースワッター
・スノーマンズダンス
・レイジングアバランチ",https://digimon.net/cimages/digimon/skadimon.jpg,False,0,究極体,,6,False,False,False,True,497,87138818d06886e3282d575d5f68f8d91f4675b5597c69d415cba1c0a49451bb,True
polarbearmon,https://digimon.net/reference/detail.php?directory_name=polarbearmon,ポーラーベアモン,POLARBEARMON,完全体,完全体,氷雪型,氷雪型,ワクチン,ワクチン,"・コークスクリューキック
・ウィンターガナリー",https://digimon.net/cimages/digimon/polarbearmon.jpg,False,0,完全体,,5,False,False,False,True,346,d4986aeba1d683c7212c99535e1b7caa3a647dbe510afd9bb7ef37d824449013,True
