directory_name,name_ja,move_order,move_raw
lilimon,リリモン,1,フラウカノン
rapidmon,ラピッドモン,1,ラピッドファイア
rapidmon,ラピッドモン,2,ゴールデントライアングル
lilamon,ライラモン,1,ライラシャワー
lilamon,ライラモン,2,ビューティースラップ
lilamon,ライラモン,3,アン・ドゥ・ポラン
rizegreymon,ライズグレイモン,1,トライデントリボルバー
rizegreymon,ライズグレイモン,2,ライジングデストロイヤー
rizegreymon,ライズグレイモン,3,ソリッドストライク
yatagaramon,ヤタガラモン（2006年アニメ版）,1,甕布都神（ミカフツノカミ）
yatagaramon,ヤタガラモン（2006年アニメ版）,2,羽黒（ハグロ）
monzaemon,もんざえモン,1,ラブリーアタック
mephismon,メフィスモン,1,ブラックサバス
mephismon,メフィスモン,2,デスクラウド
metalmamemon,メタルマメモン,1,エネルギーボム
metalfantomon,メタルファントモン,1,ソウルプレデター
metalfantomon,メタルファントモン,2,グレイブスクリーム
metaltyranomon,メタルティラノモン,1,ギガデストロイヤーⅡ
metaltyranomon,メタルティラノモン,2,ヌークリアレーザー
metalgreymon-v,メタルグレイモン（ワクチン種）,1,トライデントアーム
metalgreymon-v,メタルグレイモン（ワクチン種）,2,ギガデストロイヤー
metalgreymon-v,メタルグレイモン（ワクチン種）,3,ジガストーム
metalgreymon-web,メタルグレイモン（ウィルス種）,1,ギガデストロイヤー
metallifekuwagamon,メタリフェクワガーモン,1,ホーミングレーザー
metallifekuwagamon,メタリフェクワガーモン,2,エミットブレイド
megalogrowmon,メガログラウモン,1,ダブルエッジ
megalogrowmon,メガログラウモン,2,アトミックブラスター
megadramon,メガドラモン,1,ジェノサイドアタック
megadramon,メガドラモン,2,アルティメットスライサー
megaseadramon,メガシードラモン,1,サンダージャベリン
meicrackmon,メイクラックモン,1,モデストリィスタン
meicrackmon,メイクラックモン,2,フェルトメイド
mihiramon,ミヒラモン,1,ヴィモーハナ
mistymon,ミスティモン,1,コアダート
mistymon,ミスティモン,2,ブラストファイア
mammon,マンモン,1,タスクストライクス
mammon,マンモン,2,ツンドラブレス
marindevimon,マリンデビモン,1,ギルティブラック
mametyramon,マメティラモン,1,マメバイト１０００
mametyramon,マメティラモン,2,メットラリアット
mamemon,マメモン,1,スマイリーボム
mummymon,マミーモン,1,スネークバンデージ
mummymon,マミーモン,2,ネクロフォビア
machgaogamon,マッハガオガモン,1,ガオガトルネード
machgaogamon,マッハガオガモン,2,ウィニングナックル
machgaogamon,マッハガオガモン,3,ハウリングキャノン
matadrmon,マタドゥルモン,1,サウザンドアロー
matadrmon,マタドゥルモン,2,武舞独繰
matadrmon,マタドゥルモン,3,蝶絶喇叭蹴（ちょうぜつらっぱしゅう）
mastertyranomon,マスターティラノモン,1,マスターファイアー
majiramon,マジラモン,1,ヴェーダカ
makuramon,マクラモン,1,ラウラヴァ
mermaimon,マーメイモン,1,チャームプランダー
mermaimon,マーメイモン,2,ノーザンクロスボンバー
volcamon,ボルケーモン,1,ビックバン・ボイス
volcamon,ボルケーモン,2,ビックバン・タックル
holyangemon,ホーリーエンジェモン,1,ヘブンズゲート
whamon,ホエーモン,1,タイダルウェーブ
betsumon,ベツモン,1,つっこみパンチ
betsumon,ベツモン,2,コールドギャグ
vademon2,ベーダモン（X抗体）,1,悪魔のなげキッス
vademon,ベーダモン,1,悪魔のなげキッス
blossomon,ブロッサモン,1,スパイラルフラワー
flaremon,フレアモン,1,紅蓮獣王波（ぐれんじゅうおうは）
flaremon,フレアモン,2,紅・獅子之舞（くれない・ししのまい）
flaremon,フレアモン,3,清々之咆哮（せいせいのほうこう）
bluemeramon,ブルーメラモン,1,アイスファントム
bluemeramon,ブルーメラモン,2,コールドフレイム
blackmegalogrowmon,ブラックメガログラウモン,1,ダブルエッジ
blackmegalogrowmon,ブラックメガログラウモン,2,アトミックブラスター
phelesmon,フェレスモン,1,ブラックスタチュー
phelesmon,フェレスモン,2,デーモンズシャウト
fantomon,ファントモン,1,ソウルチョッパー
hippogriffomon,ヒポグリフォモン,1,ヒートウェーブ
picklemon,ピッコロモン,1,ビットボム
bigmamemon,ビッグマメモン,1,ビッグスマイリーボマー
bishopchessmon,ビショップチェスモン,1,ビショップレーザー
bishopchessmon,ビショップチェスモン,2,ビショップクロス
bishopchessmon,ビショップチェスモン,3,マジカルスティック
hisyaryumon,ヒシャリュウモン,1,成龍刃（せいりゅうじん）
hisyaryumon,ヒシャリュウモン,2,縦横車（じゅうおうぐるま）
pumpmon,パンプモン,1,トリックオアトリート
pandamon,パンダモン,1,アニマルネイル
panjyamon,パンジャモン,1,氷獣拳
hangyomon,ハンギョモン,1,ストライクフィッシング
parrotmon,パロットモン,1,ソニックデストロイヤー
parrotmon,パロットモン,2,ミョルニルサンダー
valvemon,バルブモン,1,マッドポンプ
valvemon,バルブモン,2,オクタゴンアタック
bastemon,バステモン,1,ヘルタースケルター
bastemon,バステモン,2,ヴァンパイアダンス
pajiramon,パジラモン,1,ヴァフニジュヴァーラ
paildramon,パイルドラモン,1,エスグリーマ
paildramon,パイルドラモン,2,デスペラードブラスター
neodevimon,ネオデビモン,1,ギルティクロウ
nanomon,ナノモン,1,プラグボム
knightmon,ナイトモン,1,ベルセルクソード
doruguremon,ドルグレモン,1,メタルメテオ
doruguremon,ドルグレモン,2,ブラッディータワー
triceramon,トリケラモン,1,トライホーンアタック
tonosamagekomon,トノサマゲコモン,1,コブシトーン
doumon,ドウモン,1,呪禁札（じゅごんさつ）
doumon,ドウモン,2,鬼門遁甲（きもんとんこう）
delumon,デラモン,1,ロイヤルナッツ
duramon,デュラモン,1,グラスラッシュ
duramon,デュラモン,2,ブリンデッド
deathmeramon,デスメラモン,1,へヴィーメタルファイアー
deathmeramon,デスメラモン,2,ヒートチェーン
digitamamon,デジタマモン,1,エニグマ
digitamamon,デジタマモン,2,ナイトメアシンドローム
death-x-doruguremon,デクスドルグレモン,1,ブラッディーケイブ
death-x-doruguremon,デクスドルグレモン,2,メタルメテオ
dinobeemon,ディノビーモン,1,ヘルマスカレード
chohakkaimon,チョ・ハッカイモン,1,強振砲舞乱（きょうしんホームラン）
chohakkaimon,チョ・ハッカイモン,2,打々々魅飲血（だだだみんち）
chohakkaimon,チョ・ハッカイモン,3,豚ノ丸焼（ぶたのまるやき）
caturamon,チャツラモン,1,シュヴァボージャナ
tyilinmon,チィリンモン,1,疾風天翔剣（しっぷうてんしょうけん）
tyilinmon,チィリンモン,2,迅速の心得（じんそくのこころえ）
tyilinmon,チィリンモン,3,改心の波動
tankdramon,タンクドラモン,1,ストライバ－キャノン
tankdramon,タンクドラモン,2,ブラストガトリング
dagomon,ダゴモン,1,フォービドゥントライデント
taomon,タオモン,1,梵筆閃（ぼんひつせん）
darksuperstarmon,ダークスーパースターモン,1,ダークイクスプロージョン
darksuperstarmon,ダークスーパースターモン,2,シュバルツネーベル
darksuperstarmon,ダークスーパースターモン,3,ダークホール
sirenmon,セイレーンモン,1,第一曲≪ポリフォニー≫
sirenmon,セイレーンモン,2,第二曲≪アリア≫
sirenmon,セイレーンモン,3,第三曲≪カノン≫
saviorhuckmon,セイバーハックモン,1,レッジストレイド
saviorhuckmon,セイバーハックモン,2,メテオフレイム
saviorhuckmon,セイバーハックモン,3,トライデントセイバー
zudomon,ズドモン,1,ハンマースパーク
scorpiomon,スコピオモン,1,ブラックアウト
scorpiomon,スコピオモン,2,ポイズンピアス
skullbaluchimon,スカルバルキモン,1,グレイブボーン
skullbaluchimon,スカルバルキモン,2,デッドリーフィアー
skullsatamon,スカルサタモン,1,ネイルボーン
skullgreymon,スカルグレイモン,1,オブリビオンバード
superstarmon,スーパースターモン,1,ハレースコール
sinduramon,シンドゥーラモン,1,プーヤヴァーハ
silphymon,シルフィーモン,1,トップガン
silphymon,シルフィーモン,2,デュアルソニック
jyureimon,ジュレイモン,1,チェリーボム
shakkoumon,シャッコウモン,1,ニギミタマ
shakkoumon,シャッコウモン,2,アラミタマ
jyagamon,ジャガモン,1,スマッシュポテト
shawujinmon,シャウジンモン,1,降妖杖・渦紋の陣（かもんのじん）
shawujinmon,シャウジンモン,2,降妖杖・滝の陣（たきのじん）
shawujinmon,シャウジンモン,3,月牙斬（げつがざん）
sandiramon,サンティラモン,1,クリシュナ
sanzomon,サンゾモン,1,杜子春経（とししゅんきょう）
sanzomon,サンゾモン,2,胡蝶夢経（こちょうむきょう）
sanzomon,サンゾモン,3,無限弾幕心経（むげんだんまくしんきょう）
sagomon,サゴモン,1,渦紋の陣（かもんのじん）
sagomon,サゴモン,2,滝の陣（たきのじん）
sagomon,サゴモン,3,月牙斬（げつがざん）
cyberdramon,サイバードラモン,1,イレイズクロー
gokuwmon,ゴクウモン,1,秘技・夢現影（ひぎ・むげんえい）
gokuwmon,ゴクウモン,2,疾風迅雷撃（しっぷうじんらいげき）
gokuwmon,ゴクウモン,3,超帯電雷光砲（ちょうたいでんらいこうほう）
gokuwmon,ゴクウモン,4,觔斗雲（きんとうん）
cerberumon,ケルベロモン,1,インフェルノゲート
cerberumon,ケルベロモン,2,ヘルファイアー
kumbhiramon,クンビラモン,1,クリミシャ
crescemon,クレシェモン,1,ルナティックダンス
crescemon,クレシェモン,2,アイスアーチェリー
crescemon,クレシェモン,3,ダークアーチェリー
grademon,グレイドモン,1,クロスブレード
grademon,グレイドモン,2,グレイドスラッシュ
grappuleomon,グラップレオモン,1,獅子獣波斬
grappuleomon,グラップレオモン,2,旋風タービン蹴り
groundramon,グラウンドラモン,1,スクラップレスクロー
groundramon,グラウンドラモン,2,メガトンハマークラッシュ
groundramon,グラウンドラモン,3,ギガクラック
giromon,ギロモン,1,デッドリーボム
captainhookmon,キャプテンフックモン,1,レイジギガアンカー
captainhookmon,キャプテンフックモン,2,パイレーツパニッシャー
captainhookmon,キャプテンフックモン,3,レッグリボルバー
cannonbeemon,キャノンビーモン,1,ニトロスティンガー
cannonbeemon,キャノンビーモン,2,スカイロケット∞（ムゲン）
catchmamemon,キャッチマメモン,1,マジックアーム
catchmamemon,キャッチマメモン,2,ミラクルボム
chimairamon,キメラモン,1,ヒート・バイパー
gigadramon,ギガドラモン,1,ジェノサイドギア
gigadramon,ギガドラモン,2,ギルティクロー
garudamon,ガルダモン,1,シャドーウィング
karatenmon,カラテンモン,1,悟り（さとり）
karatenmon,カラテンモン,2,衝撃羽（しょうげきは）
gerbemon,ガーベモン,1,ウンチバズーカ
orochimon,オロチモン,1,酒ブレス
orochimon,オロチモン,2,アメノムラクモ
okuwamon,オオクワモン,1,シザーアームズΩ
angewomon,エンジェウーモン,1,ホーリーアロー
angewomon,エンジェウーモン,2,ヘブンズチャーム
etemon,エテモン,1,ラブ・セレナーデ
etemon,エテモン,2,ダークスピリッツ
ex-tyranomon,エクスティラノモン,1,プリティーアタック
ex-tyranomon,エクスティラノモン,2,ブラックマター
earov-dramon,エアロブイドラモン,1,Ｖウィングブレード
earov-dramon,エアロブイドラモン,2,ドラゴンインパルス
volcdoramon,ヴォルクドラモン,1,ヴォルカニックフォーン
volcdoramon,ヴォルクドラモン,2,サークルオブデス
wingdramon,ウイングドラモン,1,ブレイズソニックブレス
wingdramon,ウイングドラモン,2,エクスプロードソニックランス
wingdramon,ウイングドラモン,3,ウイングブラスト
vikaralamon,ヴィカラーラモン,1,スーカラ
vamdemon,ヴァンデモン,1,ナイトレイド
vajramon,ヴァジラモン,1,ローダ
infermon,インフェルモン,1,ヘルズグレネード
infermon,インフェルモン,2,コクーンアタック
indaramon,インダラモン,1,アドームクハ
insekimon,インセキモン,1,コズモフラッシュ
andromon,アンドロモン,1,ガトリングミサイル
andromon,アンドロモン,2,スパイラルソード
andiramon,アンティラモン（デーヴァ）,1,アシパトラヴァナ
algomon-ultimate,アルゴモン,1,インプリズメント
algomon-ultimate,アルゴモン,2,エリミネイションライン
algomon-ultimate,アルゴモン,3,ワームフェイズ
archnemon,アルケニモン,1,スパイダースレッド
archnemon,アルケニモン,2,プレデーションスパイダー
anomalocarimon-x,アノマロカリモン（X抗体）,1,スティンガーサプライズ
anomalocarimon,アノマロカリモン,1,スティンガーサプライズ
atlurkabuterimon,アトラーカブテリモン（赤）,1,ホーンバスター
atlurkabuterimon-blue,アトラーカブテリモン（青）,1,ホーンバスター
astamon,アスタモン,1,ヘルファイア
astamon,アスタモン,2,マーヴェリック
asuramon,アシュラモン,1,阿修羅神拳（あしゅらしんけん）
aegiochusmon:blue,アイギオテュースモン：ブルー,1,ペネトレイザー
aegiochusmon:blue,アイギオテュースモン：ブルー,2,ウイングカッター
aegiochusmon:blue,アイギオテュースモン：ブルー,3,パワードイグニッション
aegiochusmon:dark,アイギオテュースモン：ダーク,1,トライアングラー
aegiochusmon:dark,アイギオテュースモン：ダーク,2,プラズマッドネス
aegiochusmon:dark,アイギオテュースモン：ダーク,3,デスディナー
aegiochusmon:green,アイギオテュースモン：グリーン,1,ブランブルバイト
aegiochusmon:green,アイギオテュースモン：グリーン,2,プラントゾーンクレイドル
aegiochusmon:green,アイギオテュースモン：グリーン,3,チャージングストライク
aegiochusmon,アイギオテュースモン,1,ボルトブレイクノックダウン
aegiochusmon,アイギオテュースモン,2,ライトニングパイル
aegiochusmon,アイギオテュースモン,3,チャージングストライク
waspmon,ワスプモン,1,ターボスティンガー
waspmon,ワスプモン,2,ベアバスター
reppamon,レッパモン,1,駆駆裂空斬（くるくるれっくうざん）
reppamon,レッパモン,2,獣牙乱撃（じゅうがらんげき）
reppamon,レッパモン,3,真空カマイタチ
redvegimon,レッドベジーモン,1,ハザードブレス
lekismon,レキスモン,1,ムーンナイトボム
lekismon,レキスモン,2,ティアーアロー
lekismon,レキスモン,3,ムーンナイトキック
leomon,レオモン,1,獣王拳
raremon,レアモン,1,ヘドロ
rukamon,ルカモン,1,シェイキングパルス
revolmon,リボルモン,1,ジャスティスブリット
raptordramon,ラプタードラモン,1,クラッシュチャージ
raptordramon,ラプタードラモン,2,アンブッシュクランチ
liamon,ライアモン,1,サンダーオブキング
liamon,ライアモン,2,クリティカルストライク
youkomon,ヨウコモン,1,焔玉（ほむらだま）
youkomon,ヨウコモン,2,邪炎龍（じゃえんりゅう)
yunimon,ユニモン,1,ホーリーショット
yukidarumon,ユキダルモン,1,絶対零度パンチ
monochromon,モノクロモン,1,ヴォルケーノストライク
mojyamon,モジャモン,1,アイスクルロッド
mojyamon,モジャモン,2,骨骨ブーメラン
meramon,メラモン,1,バーニングフィスト
mechanorimon,メカノリモン,1,ジャイロブレイク
mechanorimon,メカノリモン,2,トゥインクルビーム
musyamon,ムシャモン,1,切り捨て御免
minotaurmon,ミノタルモン,1,ダークサイドクェイク
mikemon,ミケモン,1,肉球パンチ
mikemon,ミケモン,2,ネコクロー
porcupamon,ポキュパモン,1,マッドネスブローチ
porcupamon,ポキュパモン,2,スラップアンドリップ
peckmon,ペックモン,1,スパイラルクロー
peckmon,ペックモン,2,苦無羽（くないばね）
peckmon,ペックモン,3,サウザンドビーク
vegimon,ベジーモン,1,ウンチ投げ
bladekuwagamon,ブレイドクワガーモン,1,スパークブレイド
bladekuwagamon,ブレイドクワガーモン,2,エアーナイフ
flarelizamon,フレアリザモン,1,フレイムヒット
flarelizamon,フレアリザモン,2,フレイムタワー
blimpmon,ブリンプモン,1,ヘリウムボム
blimpmon,ブリンプモン,2,ツェッペリンエクスプロージョン
blacktailmon,ブラックテイルモン,1,ネコパンチ
blackgrowmon,ブラックグラウモン,1,プラズマブレイド
blackgrowmon,ブラックグラウモン,2,エキゾーストフレイム
platinasukamon,プラチナスカモン,1,レアメタルウンチ
flymon,フライモン,1,デッドリースティング
hookmon,フックモン,1,キャプテンキャノン
boogiemon,ブギーモン,1,デスクラッシュ
fugamon,フーガモン,1,イビルハリケーン
v-dramon,ブイドラモン,1,ブイブレスアロー
fangmon,ファングモン,1,スナイプスティール
fangmon,ファングモン,2,ブラストコフィン
firamon,ファイラモン,1,フレイムダイブ
firamon,ファイラモン,2,ファイラクロー
firamon,ファイラモン,3,ファイラボム
hyougamon,ヒョーガモン,1,スノーパンチ
petermon,ピーターモン,1,スナイプスティング
petermon,ピーターモン,2,トゥインクルシュート
petermon,ピーターモン,3,ミッドナイトファンタジア
hanumon,ハヌモン,1,怒髪天（どはつてん）
bakemon,バケモン,1,ヘルズハンド
bakemon,バケモン,2,デスチャーム
baohuckmon,バオハックモン,1,フィフクロス
baohuckmon,バオハックモン,2,ティーンブレイド
baohuckmon,バオハックモン,3,バーンフレイム
baohuckmon,バオハックモン,4,ドラグレスパイカー
birdramon,バードラモン,1,メテオウィング
numemon,ヌメモン,1,ウンチ投げ
nisedrimogemon,ニセドリモゲモン,1,ニセドリルスピン
nanimon,ナニモン,1,ウンチ
nanimon,ナニモン,2,ウンチダンク
knightchessmon,ナイトチェスモン（白）,1,ビッグダーツ
knightchessmon,ナイトチェスモン（白）,2,ギャロップホール
knightchessmon,ナイトチェスモン（白）,3,ナイトランサー
knightchessmon_black,ナイトチェスモン（黒）,1,ビッグダーツ
knightchessmon_black,ナイトチェスモン（黒）,2,ギャロップホール
knightchessmon_black,ナイトチェスモン（黒）,3,ナイトランサー
dorugamon,ドルガモン,1,キャノンボール
dorugamon,ドルガモン,2,パワーメタル
drimogemon,ドリモゲモン,1,ドリルスピン
drimogemon,ドリモゲモン,2,クラッシャーボーン
tobucatmon,トブキャットモン,1,トブトブフェニックス
tobucatmon,トブキャットモン,2,グルグルファイト
dogmon,ドッグモン,1,ジステン・ハウリング
dogmon,ドッグモン,2,ウルトラかみつく
togemon,トゲモン,1,チクチクバンバン
dokugumon,ドクグモン,1,スティンガー・ポレーション
dobermon,ドーベルモン,1,グラオ・レルム
dobermon,ドーベルモン,2,シュヴァルツ・シュトラール
tortamon,トータモン,1,シェルファランクス
turuiemon,トゥルイエモン,1,巌兎烈斗（ガントレット）
deltamon,デルタモン,1,トリプレックスフォース
deltamon,デルタモン,2,スカルファング
devimon,デビモン,1,デスクロウ
devidramon,デビドラモン,1,クリムゾンネイル
death-x-dorugamon,デクスドルガモン,1,キャノンボール
death-x-dorugamon,デクスドルガモン,2,メタルキャスト
tailmon,テイルモン,1,ネコパンチ
tailmon,テイルモン,2,キャッツ・アイ
tyranomon,ティラノモン,1,ファイアーブレス
diatrymon,ディアトリモン,1,メガダッシュインパクト
diatrymon,ディアトリモン,2,デストラクションロアー
tuchidarumon,ツチダルモン,1,グレートウェイト
tankmon,タンクモン,1,ハイパーキャノン
darcmon,ダルクモン,1,ラ・ピュセル
darcmon,ダルクモン,2,バテーム・デ・アムール
tuskmon,タスクモン,1,パンツァーナックル
targetmon,ターゲットモン,1,電撃ハグハグスニーカー
targetmon,ターゲットモン,2,トンガリヘッド
targetmon,ターゲットモン,3,アンニャセレナーデ
darklizamon,ダークリザモン,1,ドレッドファイア
darktyranomon,ダークティラノモン,1,ファイアーブラスト
sorcerimon,ソーサリモン,1,クリスタルクラウド
soulmon,ソウルモン,1,ネクロマジック
saberdramon,セーバードラモン,1,ブラックセーバー
zubaeagermon,ズバイガーモン,1,Road T(w)o Decade
zubaeagermon,ズバイガーモン,2,ヴァンシオン
snimon,スナイモン,1,シャドウ・シックル
strikedramon,ストライクドラモン,1,ストライクファング
stingmon,スティングモン,1,スパイキングフィニッシュ
starmon,スターモン,1,メテオスコール
scumon,スカモン,1,ウンチ
junglemojamon,ジャングルモジャモン,1,ジャングルパンチ
shimaunimon,シマユニモン,1,ラスターショット
sistermonnoir,シスタモン ノワール,1,ミッキーバレット
sistermonnoir,シスタモン ノワール,2,ブレスファイア
sistermonnoir,シスタモン ノワール,3,グランドシスタークルス
geogreymon,ジオグレイモン,1,メガフレイム
geogreymon,ジオグレイモン,2,メガバースト
geogreymon,ジオグレイモン,3,ホーンインパルス
shellmon,シェルモン,1,ハイドロプレッシャー
shademon,シェイドモン,1,フリーデスフォール
shademon,シェイドモン,2,キルミー
sealsdramon,シールズドラモン,1,デスビハインド
sealsdramon,シールズドラモン,2,スカウターモノアイ
coelamon,シーラモン,1,ヴァリアブルダーツ
seadramon,シードラモン,1,アイスアロー
siesamon,シーサモン,1,石敢当（せっかんとう）
siesamon,シーサモン,2,ティーダ・イヤ
sunflowmon,サンフラウモン,1,サンシャインビーム
sunflowmon,サンフラウモン,2,スマイリービンタ
sunflowmon,サンフラウモン,3,カクタステイル
thunderballmon,サンダーボールモン,1,サンダーボール
sangloupmon,サングルゥモン,1,スティッカーブレイド
sangloupmon,サングルゥモン,2,ブラックマインド
zassoumon,ザッソーモン,1,スクイーズバイン
cyclomon,サイクロモン,1,ハイパーヒート
gorimon,ゴリモン,1,パワーアタック
gokimon,ゴキモン,1,ドリームダスト
golemon,ゴーレモン,1,カース・クリムゾン
golemon,ゴーレモン,2,ゴーレムパンチ
cockatrimon,コカトリモン,1,ペトラファイアー
kougamon,コウガモン,1,コウガ流影分身
coredramon_g,コアドラモン（緑）,1,グリーンフレアブレス
coredramon_g,コアドラモン（緑）,2,ストライクボマー
coredramon_g,コアドラモン（緑）,3,ジ・シュルネン-Ⅱ
coredramon_b,コアドラモン（青）,1,ブルーフレアブレス
coredramon_b,コアドラモン（青）,2,ストライクボマー
coredramon_b,コアドラモン（青）,3,ジ・シュルネン-Ⅱ
centalmon,ケンタルモン,1,ハンティングキャノン
geremon,ゲレモン,1,ハイパースメル
gesomon,ゲソモン,1,デビルバッシング
gesomon,ゲソモン,2,デッドリーシェード
kuwagamon,クワガーモン,1,シザーアームズ
clockmon,クロックモン,1,クロノブレーカー
greymon-first,グレイモン,1,メガフレイム
gururumon,グルルモン,1,カオスファイアー
gryzmon,グリズモン,1,当身返し
chrysalimon,クリサリモン,1,データクラッシャー
growmon,グラウモン,1,プラズマブレイド
growmon,グラウモン,2,エキゾーストフレイム
ginryumon,ギンリュウモン,1,棒陣破（ぼうじんは）
ginryumon,ギンリュウモン,2,徹甲刃（てっこうじん）
ginkakumon,ギンカクモン,1,鬼炎弾（きえんだん）
ginkakumon,ギンカクモン,2,逆撃炎弾（ぎゃくげきえんだん）
ginkakumon,ギンカクモン,3,銀角突貫（ぎんかくとっかん）
ginkakumon,ギンカクモン,4,金銀雷鳴撃（きんぎんらいめいげき）
kinkakumon,キンカクモン,1,鬼爆葬（きばくそう）
kinkakumon,キンカクモン,2,怒気怒鬼怒灸（ドキドキドキューン）
kinkakumon,キンカクモン,3,雷光鬼蹴（らいこうきしゅう）
kyubimon,キュウビモン,1,鬼火玉（おにびだま）
kyubimon,キュウビモン,2,狐炎龍（こえんりゅう）
kiwimon,キウイモン,1,リトルペッカ－
gawappamon,ガワッパモン,1,ＤＪシューター
gawappamon,ガワッパモン,2,ガワッパンチ
gawappamon,ガワッパモン,3,ガワッパラッパー
garurumon,ガルルモン,1,フォックスファイアー
galgomon,ガルゴモン,1,ガトリングアーム
galgomon,ガルゴモン,2,ダムダムアッパー
karatukinumemon,カラツキヌメモン,1,シェルズアタック
kabuterimon,カブテリモン,1,メガブラスター
guardromon,ガードロモン,1,ディストラクショングレネード
gaogamon,ガオガモン,1,ダッシュダブルクロー
gaogamon,ガオガモン,2,ガオガハウンド
gaogamon,ガオガモン,3,スパイラルブロー
omekamon,オメカモン,1,ラクガキロケット
omekamon,オメカモン,2,オメカキック
octmon,オクタモン,1,海鳴墨銃（かいめいぼくじゅう）
orgemon,オーガモン,1,覇王拳
angemon,エンジェモン,1,ヘブンズナックル
ebidramon,エビドラモン,1,ツインネプチューン
xv-mon,エクスブイモン,1,ストロングクランチ
xv-mon,エクスブイモン,2,エクスレイザー
airdramon,エアドラモン,1,スピニングニードル
woodmon,ウッドモン,1,ブランチドレイン
wendimon,ウェンディモン,1,デストロイドボイス
wendimon,ウェンディモン,2,クラブアーム
witchmon,ウィッチモン,1,バルルーナゲイル
witchmon,ウィッチモン,2,アクエリープレッシャー
wizarmon,ウィザーモン,1,サンダークラウド
evilmon,イビルモン,1,ナイトメアショック
ikkakumon,イッカクモン,1,ハープーンバルカン
igamon,イガモン,1,イガ流手裏剣投げ
ankylomon,アンキロモン,1,メガトンプレス
ankylomon,アンキロモン,2,テイルハンマー
aquilamon,アクィラモン,1,グライドホーン
aquilamon,アクィラモン,2,ブラストレーザー
akatorimon,アカトリモン,1,スカーレッドアイ
icemon,アイスモン,1,アイスボールボム
aegiomon,アイギオモン,1,アトラクトエコー
aegiomon,アイギオモン,2,アイアントラスト
aegiomon,アイギオモン,3,スタンビートブロウ
wormmon,ワームモン,1,ネバネバネット
wormmon,ワームモン,2,シルクスレッド
lopmon,ロップモン,1,プチツイスター
lopmon,ロップモン,2,ダブルタイフーン
lopmon,ロップモン,3,ブレイジングアイス
renamon,レナモン,1,狐変虚（こへんきょ）
renamon,レナモン,2,狐葉楔（こようせつ）
liollmon,レオルモン,1,レオクロー
liollmon,レオルモン,2,クリティカルバイト
lunamon,ルナモン,1,ルナクロー
lunamon,ルナモン,2,ティアーシュート
lunamon,ルナモン,3,ロップイヤーリップル
lucemon,ルーチェモン,1,グランドクロス
ryudamon,リュウダモン,1,兜返し
ryudamon,リュウダモン,2,居合刃（いあいじん）
lalamon,ララモン,1,ナッツシュート
lalamon,ララモン,2,ララスクリュー
lalamon,ララモン,3,シング・ア・ソング
labramon,ラブラモン,1,キュアーリキュール
labramon,ラブラモン,2,レトリバーク
yukiagumon,ユキアグモン,1,リトルブリザード
monodramon,モノドラモン,1,クラックバイト
muchomon,ムーチョモン,1,トロピカルビーク
mushmon,マッシュモン,1,ポイズン・ス・マッシュ
bokomon,ボコモン,1,逃げ足猛ダッシュ
paunchessmon-white,ポーンチェスモン（白）,1,ポーンスピアー
paunchessmon-white,ポーンチェスモン（白）,2,ポーンバックラー
paunchessmon-white,ポーンチェスモン（白）,3,ピラミッドフォーメーション
paunchessmon,ポーンチェスモン（黒）,1,ポーンスピアー
paunchessmon,ポーンチェスモン（黒）,2,ポーンバックラー
paunchessmon,ポーンチェスモン（黒）,3,ピラミッドフォーメーション
hawkmon,ホークモン,1,ビークペッカー
hawkmon,ホークモン,2,フェザースラッシュ
penmon,ペンモン,1,無限ビンタ
betamon,ベタモン,1,電撃ビリリン
bearmon,ベアモン,1,小熊正拳突き
plotmon,プロットモン,1,パピーハウリング
floramon,フローラモン,1,アレルギーシャワー
v-mon,ブイモン,1,ブンブンパンチ
v-mon,ブイモン,2,ブイモンヘッド
funbeemon,ファンビーモン,1,ギアスティンガー
funbeemon,ファンビーモン,2,８８コール（ハチハチコール）
falcomon,ファルコモン,1,スクラッチスマッシュ
falcomon,ファルコモン,2,ファルコラッシュ
phascomon,ファスコモン,1,エビルスノア
phascomon,ファスコモン,2,ユーカリクロー
piyomon,ピヨモン,1,マジカルファイアー
picodevimon,ピコデビモン,1,ピコダーツ
palmon,パルモン,1,ポイズンアイビー
huckmon,ハックモン,1,フィフスラッシュ
huckmon,ハックモン,2,ティーンラム
huckmon,ハックモン,3,ベビーフレイム
patamon,パタモン,1,エアショット
patamon,パタモン,2,ハネビンタ
hagurumon,ハグルモン,1,ダークネスギア
bakumon,バクモン,1,ナイトメアシンドローム
neamon,ネーモン,1,逃げ足ダッシュ
neamon,ネーモン,2,たぬきねいり
niseagumonhakase,ニセアグモン博士,1,ニセハカセボウ
niseagumonhakase,ニセアグモン博士,2,ニセハカセボー
dorumon,ドルモン,1,ダッシュメタル
dorumon,ドルモン,2,メタルキャノン
dracomon,ドラコモン,1,ベビーブレス
dracomon,ドラコモン,2,テイルスマッシュ
dracomon,ドラコモン,3,ジ・シュルネン
dracumon,ドラクモン,1,アイオブナイトメア
dracumon,ドラクモン,2,アンデッドファング
toyagumon,トイアグモン,1,トイフレイム
tentomon,テントモン,1,プチサンダー
terriermon,テリアモン,1,プチツイスター
terriermon,テリアモン,2,ブレイジングファイア
terriermon,テリアモン,3,ダブルタイフーン
tinkermon,ティンカーモン,1,スピードナイトメア
