species_id,source_kind,source_id,name_ja,official_detail_url,official_level_or_grade,official_type_or_app_type,official_attribute,profile_sha256,profile_char_count,evidence_signals,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,bst,battle_type_1,battle_type_2,battle_type_status,catch_rate,exp_yield,growth_rate,confidence,derivation_version
34,digimon,hyokomon,ヒョコモン,https://digimon.net/reference/detail.php?directory_name=hyokomon,成長期,ヒナ鳥型,ワクチン,2c023a850d0191a5595064adb63d876633883aad3eeceb2918938ecf28d77a70,223,attack:力:+4 ; attack:剣:+9 ; attack:刀:+3 ; attack:斬:+6 ; special_attack:データ:+2 ; type:TYPE_FLYING:翼:profile:+2 ; type:TYPE_FLYING:鳥:profile:+2 ; type:TYPE_FLYING:鳥:official_type:+5 ; type_choice:TYPE_FLYING:9 ; growth:official_stage_plus_profile_power:medium_fast,58,157,58,58,67,58,456,TYPE_FLYING,,resolved_profile_evidence,156,208,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
35,digimon,chicchimon,チッチモン,https://digimon.net/reference/detail.php?directory_name=chicchimon,幼年期Ⅱ,ヒナ鳥型,,09e618b98ac54553d1bb8f339f192c2d3a63df78d77d07f4b1e0d867ea579e06,215,speed:素早:+5 ; special_attack:音波:+4 ; type:TYPE_FLYING:翼:profile:+2 ; type:TYPE_FLYING:鳥:profile:+2 ; type:TYPE_FLYING:羽:profile:+2 ; type:TYPE_FLYING:鳥:official_type:+5 ; type_choice:TYPE_FLYING:11 ; growth:official_stage_plus_profile_power:medium_fast,38,38,38,60,56,38,268,TYPE_FLYING,,resolved_profile_evidence,212,116,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
36,digimon,zombieplutomon,ゾンビプルートモン,https://digimon.net/reference/detail.php?directory_name=zombieplutomon,究極体,アンデッド型,ウィルス,0f576b99462ba70719914a8019dfef094d7223f3147320ac25bb61420e6c6eba,311,attack:斬:+3 ; special_attack:呪:+4 ; special_attack:データ:+4 ; type:TYPE_GHOST:アンデッド:official_type:+5 ; type:TYPE_DARK:アンデッド:official_type:+3 ; type_choice:TYPE_GHOST:5 ; growth:official_stage_plus_profile_power:slow,122,136,122,122,158,122,782,TYPE_GHOST,,resolved_profile_evidence,94,293,GROWTH_SLOW,medium,profile-derived-v1
37,digimon,manekimon,マネキモン,https://digimon.net/reference/detail.php?directory_name=manekimon,成熟期,パペット型,ワクチン,f75babd2df8cf8f6df55f53c52647fba57a9ac591baebeed4109548063612207,221,hp:巨大:+2 ; attack:力:+4 ; attack:拳:+6 ; attack:パンチ:+6 ; special_attack:エネルギー:+3 ; special_attack:データ:+2 ; type:TYPE_FIGHTING:拳:profile:+2 ; type:TYPE_FIGHTING:拳:move:+4 ; type:TYPE_FIGHTING:パンチ:profile:+4 ; type:TYPE_ROCK:岩:profile:+2 ; type:TYPE_NORMAL:パペット:official_type:+2 ; type:TYPE_GHOST:パペット:official_type:+2 ; type_choice:TYPE_FIGHTING:10 ; growth:official_stage_plus_profile_power:medium_fast,87,150,78,78,100,78,571,TYPE_FIGHTING,,resolved_profile_evidence,136,235,GROWTH_MEDIUM_FAST,high,profile-derived-v1
38,digimon,hakubamon,ハクバモン,https://digimon.net/reference/detail.php?directory_name=hakubamon,成熟期,聖獣型,ワクチン,d3aa3b0198e605e62fd0bc901c2e47add712f2abee8adff5e86012fbf044e4a8,278,attack:爪:+9 ; special_attack:炎:+3 ; special_attack:火:+2 ; special_defense:聖:+2 ; type:TYPE_FIRE:炎:profile:+2 ; type:TYPE_DRAGON:竜:profile:+4 ; type:TYPE_DRAGON:龍:profile:+2 ; type:TYPE_DRAGON:龍:move:+4 ; type:TYPE_FAIRY:聖:profile:+2 ; type:TYPE_FAIRY:聖:official_type:+3 ; type:TYPE_NORMAL:獣型:official_type:+4 ; type:TYPE_FAIRY:聖獣:official_type:+4 ; type:TYPE_NORMAL:聖獣:official_type:+2 ; type_choice:TYPE_DRAGON:10 ; type_choice:TYPE_FAIRY:9 ; growth:official_stage_plus_profile_power:medium_fast,78,118,78,78,100,87,539,TYPE_DRAGON,TYPE_FAIRY,resolved_profile_evidence,148,212,GROWTH_MEDIUM_FAST,high,profile-derived-v1
39,digimon,wankomon,ワンコモン,https://digimon.net/reference/detail.php?directory_name=wankomon,成長期,獣型,ワクチン,3c52687259c09013556bbfe52a9473e8b60f7ca31820248aa2026d9653daa91f,238,hp:巨大:+2 ; attack:パワー:+4 ; type:TYPE_GROUND:土:profile:+2 ; type:TYPE_GROUND:土:move:+4 ; type:TYPE_ROCK:石:profile:+4 ; type:TYPE_ROCK:石:move:+4 ; type:TYPE_NORMAL:獣型:official_type:+4 ; type_choice:TYPE_ROCK:8 ; type_choice:TYPE_GROUND:6 ; growth:official_stage_plus_profile_power:medium_fast,67,76,58,58,58,58,375,TYPE_ROCK,TYPE_GROUND,resolved_profile_evidence,188,151,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
40,digimon,gasamon,ガサモン,https://digimon.net/reference/detail.php?directory_name=gasamon,成長期,軟体型,ウィルス,0e8e8dee0a7c567549437d3871360b609237459bcb7f7e6f6f30ff1ddecdf40a,252,attack:剣:+3 ; attack:斬:+9 ; speed:素早:+5 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,112,58,80,58,58,424,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,171,180,GROWTH_MEDIUM_FAST,low,profile-derived-v1
41,digimon,takinmon,ターキモン,https://digimon.net/reference/detail.php?directory_name=takinmon,成長期,獣型,ワクチン,cdcdcc81d74038e477b0063418dc671406db9a91c7699d93a5aa49a2e7224785,259,attack:力:+6 ; attack:突進:+3 ; defense:防ぐ:+3 ; special_attack:念:+12 ; type:TYPE_PSYCHIC:念:profile:+6 ; type:TYPE_ROCK:岩:profile:+6 ; type:TYPE_ROCK:岩:move:+4 ; type:TYPE_NORMAL:獣型:official_type:+4 ; type_choice:TYPE_ROCK:10 ; growth:official_stage_plus_profile_power:medium_fast,58,98,72,58,112,58,456,TYPE_ROCK,,resolved_profile_evidence,165,188,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
42,digimon,fujamon,フージャモン,https://digimon.net/reference/detail.php?directory_name=fujamon,成長期,水棲型,ウィルス,250abf45400963068412f2df3aefb3d45deda68ea1a669cbf38336024b6a9b26,280,power:強力:+3 ; attack:力:+2 ; attack:牙:+9 ; special_attack:毒:+9 ; type:TYPE_WATER:水棲:profile:+2 ; type:TYPE_POISON:毒:profile:+6 ; type:TYPE_WATER:水棲:official_type:+5 ; type_choice:TYPE_WATER:7 ; type_choice:TYPE_POISON:6 ; growth:profile:slow,63,113,63,63,104,63,469,TYPE_WATER,TYPE_POISON,resolved_profile_evidence,157,200,GROWTH_SLOW,medium,profile-derived-v1
43,digimon,kakamon,カカモン,https://digimon.net/reference/detail.php?directory_name=kakamon,成長期,獣型,ワクチン,68b55f89a53672c1db71af5c51c8fb30b42079ee940b8887445b5cf6c1c67e02,325,attack:突進:+3 ; attack:叩:+2 ; special_attack:音波:+4 ; type:TYPE_NORMAL:獣型:official_type:+4 ; type_candidate:TYPE_NORMAL:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,80,58,58,76,58,388,TYPE_NORMAL,,unresolved_low_type_evidence,185,156,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
44,digimon,armalizamon,アルマリザモン,https://digimon.net/reference/detail.php?directory_name=armalizamon,成熟期,爬虫類型,データ,0b8097ebda751945a8f2ad467e24aea8512aa384f8bb39086ee6e467409d326a,550,attack:力:+6 ; attack:破壊:+4 ; defense:硬質:+4 ; speed:走:+2 ; speed:加速:+8 ; special_attack:エネルギー:+9 ; special_attack:ビーム:+8 ; type:TYPE_ROCK:石:profile:+4 ; type:TYPE_ROCK:鉱石:profile:+4 ; type:TYPE_ROCK:鉱物:profile:+6 ; type:TYPE_DRAGON:爬虫類:official_type:+4 ; type:TYPE_NORMAL:爬虫類:official_type:+1 ; type_choice:TYPE_ROCK:14 ; growth:official_stage_plus_profile_power:medium_fast,78,123,96,123,154,78,652,TYPE_ROCK,,resolved_profile_evidence,119,258,GROWTH_MEDIUM_FAST,high,profile-derived-v1
45,digimon,onibimon,オニビモン,https://digimon.net/reference/detail.php?directory_name=onibimon,幼年期Ⅱ,ゴースト型,,7aa95012b1700f3876d68478b98cf229e9c57fa8fc979a4008909a57faea1d5b,145,special_attack:火:+6 ; special_defense:霊:+6 ; type:TYPE_GHOST:幽霊:profile:+4 ; type:TYPE_GHOST:霊:profile:+4 ; type_choice:TYPE_GHOST:8 ; growth:official_stage_plus_profile_power:medium_fast,38,38,38,38,65,65,282,TYPE_GHOST,,resolved_profile_evidence,208,122,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
46,digimon,tomorimon,トモリモン,https://digimon.net/reference/detail.php?directory_name=tomorimon,幼年期Ⅰ,ゴースト型,,02a45269cccd312b4c2399d1a5a11ad95bed6cfecb672c94d48a790baeb15b26,155,special_attack:光:+9 ; special_attack:闇:+3 ; type:TYPE_DARK:闇:profile:+2 ; type_candidate:TYPE_DARK:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,28,28,28,28,82,28,222,TYPE_NORMAL,,unresolved_low_type_evidence,216,114,GROWTH_MEDIUM_FAST,low,profile-derived-v1
47,digimon,mococomon,モココモン,https://digimon.net/reference/detail.php?directory_name=mococomon,幼年期Ⅱ,スモーク型,,cef44bbf5d9b08a7a782fce7b5c98cf885040c5e3a1273a682a787ede7921745,197,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,38,38,38,38,38,38,228,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,224,96,GROWTH_MEDIUM_FAST,low,profile-derived-v1
48,digimon,fukamon,フカモン,https://digimon.net/reference/detail.php?directory_name=fukamon,幼年期Ⅰ,スモーク型,,e3c958f0816efecbfc1f75e381d0718047278c2fa4695670660e089e1c505dab,165,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,28,28,28,28,28,28,168,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,237,76,GROWTH_MEDIUM_FAST,low,profile-derived-v1
49,digimon,parallelmon,パラレルモン,https://digimon.net/reference/detail.php?directory_name=parallelmon,究極体,突然変異型,ウィルス,de6c0127366cf80950efb78fb488420a3063f923b7156ef92d41d21d51abfec7,256,power:神:+3 ; special_attack:光:+6 ; special_attack:データ:+2 ; special_defense:吸収:+4 ; type:TYPE_NORMAL:突然変異:official_type:+3 ; type_candidate:TYPE_NORMAL:3 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:slow,127,127,127,127,163,145,816,TYPE_NORMAL,,unresolved_low_type_evidence,81,312,GROWTH_SLOW,medium,profile-derived-v1
50,digimon,nightchiropmon,ナイトキロプモン,https://digimon.net/reference/detail.php?directory_name=nightchiropmon,成熟期,獣人型,ウィルス,001f85dd04466a1f9fd72865fb34bfbb241f283c993a50d6cbb88d8631766a31,513,hp:巨大:+2 ; attack:力:+2 ; attack:格闘:+4 ; attack:斬:+3 ; attack:破壊:+4 ; speed:敏捷:+5 ; special_attack:光:+3 ; special_attack:音波:+8 ; special_attack:データ:+2 ; special_attack:電磁:+4 ; type:TYPE_ELECTRIC:電磁:profile:+2 ; type:TYPE_FIGHTING:格闘:profile:+2 ; type:TYPE_STEEL:機械:profile:+2 ; type:TYPE_STEEL:機械化:profile:+2 ; type:TYPE_FIGHTING:獣人:official_type:+3 ; type:TYPE_NORMAL:獣人:official_type:+2 ; type_choice:TYPE_FIGHTING:5 ; growth:official_stage_plus_profile_power:medium_fast,87,136,78,100,154,78,633,TYPE_FIGHTING,,resolved_profile_evidence,123,253,GROWTH_MEDIUM_FAST,high,profile-derived-v1
51,digimon,styracomon,スティラコモン,https://digimon.net/reference/detail.php?directory_name=styracomon,究極体,竜人型,データ,d8005e2b8c9b34c0cf6353774acdfa18b2934821b3a87b3b500b959d72bc6696,343,power:強力:+3 ; attack:パワー:+4 ; attack:力:+4 ; attack:粉砕:+5 ; defense:防御:+10 ; defense:装甲:+10 ; special_attack:エネルギー:+6 ; type:TYPE_FIGHTING:筋肉:profile:+2 ; type:TYPE_STEEL:装甲:profile:+4 ; type:TYPE_DRAGON:竜:official_type:+5 ; type_choice:TYPE_DRAGON:5 ; growth:official_stage_plus_profile_power:slow,127,186,217,127,154,127,938,TYPE_DRAGON,,resolved_profile_evidence,46,367,GROWTH_SLOW,high,profile-derived-v1
52,digimon,taotiemon,タオティエモン,https://digimon.net/reference/detail.php?directory_name=taotiemon,究極体,鬼人型,ウィルス,a7ec100f3e631a54c49f5d88dce9015567bea5a3189c3d8ed8d766c2bc9ac2f7,470,power:強大:+8 ; hp:巨大:+2 ; attack:パワー:+4 ; attack:力:+4 ; special_attack:データ:+2 ; special_attack:爆発:+3 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:slow,145,172,136,136,159,136,884,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,57,346,GROWTH_SLOW,medium,profile-derived-v1
53,digimon,craniummon_enbarrmon,クレニアムモン+アンヴァルモン,https://digimon.net/reference/detail.php?directory_name=craniummon_enbarrmon,究極体,聖騎士型,ワクチン,d32196106ce767321067cb8cbd8108174e121fc00d24c4212cc01ddc6f351fc0,529,power:驚異:+3 ; attack:腕力:+5 ; attack:力:+6 ; attack:突進:+3 ; defense:防御:+5 ; defense:無効:+4 ; speed:最速:+7 ; speed:機動:+8 ; speed:走:+2 ; special_defense:無効:+4 ; type:TYPE_FAIRY:聖:official_type:+3 ; type_candidate:TYPE_FAIRY:3 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:slow,127,190,168,204,127,145,961,TYPE_NORMAL,,unresolved_low_type_evidence,45,368,GROWTH_SLOW,medium,profile-derived-v1
54,digimon,enbarrmon,アンヴァルモン,https://digimon.net/reference/detail.php?directory_name=enbarrmon,完全体,アンデッド型,データ,40eedf8f49e79f4b55d037ef57856d99f2dbb64944e718fecde911d1daca2623,275,power:強大:+4 ; power:強力:+3 ; attack:力:+2 ; attack:突進:+3 ; speed:高速:+5 ; special_attack:衝撃波:+3 ; type:TYPE_WATER:海:profile:+2 ; type:TYPE_GHOST:アンデッド:profile:+4 ; type:TYPE_GHOST:アンデッド:official_type:+5 ; type:TYPE_DARK:アンデッド:official_type:+3 ; type_choice:TYPE_GHOST:9 ; growth:official_stage_plus_profile_power:medium_slow,113,135,113,135,126,113,735,TYPE_GHOST,,resolved_profile_evidence,95,288,GROWTH_MEDIUM_SLOW,high,profile-derived-v1
55,digimon,metatromon,メタトロモン,https://digimon.net/reference/detail.php?directory_name=metatromon,究極体,マシーン型,ワクチン,6a77009429c59a14501c0a489f2eac7580218ae1a98fdcd0a2d2d6c2ad622a64,549,power:圧倒:+5 ; power:神:+3 ; attack:力:+6 ; defense:防御:+5 ; defense:装甲:+5 ; defense:盾:+4 ; special_attack:エネルギー:+6 ; special_attack:レーザー:+8 ; special_attack:電磁:+4 ; special_defense:神聖:+3 ; special_defense:聖:+2 ; type:TYPE_ELECTRIC:電磁:profile:+2 ; type:TYPE_FLYING:羽:profile:+4 ; type:TYPE_STEEL:マシーン:profile:+4 ; type:TYPE_STEEL:鉄:profile:+4 ; type:TYPE_STEEL:装甲:profile:+2 ; type:TYPE_FAIRY:天使:profile:+6 ; type:TYPE_FAIRY:神聖:profile:+2 ; type:TYPE_FAIRY:聖:profile:+2 ; type:TYPE_STEEL:マシーン:official_type:+5 ; type_choice:TYPE_STEEL:15 ; type_choice:TYPE_FAIRY:10 ; growth:official_stage_plus_profile_power:slow,136,163,199,136,217,159,1010,TYPE_STEEL,TYPE_FAIRY,resolved_profile_evidence,24,399,GROWTH_SLOW,high,profile-derived-v1
56,digimon,greatgryzmon,グレートグリズモン,https://digimon.net/reference/detail.php?directory_name=greatgryzmon,完全体,獣人型,ワクチン,ab1572a32704d5d996c67ff844572b71982e6bdbd7d55010117188293a995a2f,281,power:最強:+8 ; attack:力:+2 ; attack:格闘:+4 ; attack:爪:+9 ; attack:斬:+3 ; special_attack:炎:+6 ; special_attack:火:+2 ; special_attack:毒:+3 ; special_attack:爆発:+3 ; type:TYPE_FIRE:炎:profile:+4 ; type:TYPE_FIGHTING:格闘:profile:+2 ; type:TYPE_POISON:毒:profile:+2 ; type:TYPE_GROUND:大地:profile:+2 ; type:TYPE_GHOST:魂:profile:+2 ; type:TYPE_GHOST:魂:move:+4 ; type:TYPE_FIGHTING:獣人:official_type:+3 ; type:TYPE_NORMAL:獣人:official_type:+2 ; type_choice:TYPE_GHOST:6 ; type_choice:TYPE_FIGHTING:5 ; growth:official_stage_plus_profile_power:medium_slow,114,195,114,114,177,114,828,TYPE_GHOST,TYPE_FIGHTING,resolved_profile_evidence,63,342,GROWTH_MEDIUM_SLOW,high,profile-derived-v1
57,digimon,titamon_skullbaluchimon,タイタモン+スカルバルキモン,https://digimon.net/reference/detail.php?directory_name=titamon_skullbaluchimon,究極体,神人型,ウィルス,8ce1b2ab7ac56d33ccf45cff163eed265b6d80e059b211d695dff9f8401552d3,317,power:神:+9 ; attack:力:+6 ; attack:刀:+9 ; attack:斬:+9 ; speed:機動:+4 ; special_attack:念:+4 ; special_attack:冷気:+6 ; special_attack:データ:+4 ; special_defense:精神:+4 ; special_defense:吸収:+4 ; type:TYPE_ICE:冷気:profile:+4 ; type:TYPE_PSYCHIC:精神:profile:+2 ; type:TYPE_PSYCHIC:念:profile:+2 ; type:TYPE_FAIRY:神人:official_type:+3 ; type:TYPE_FIGHTING:神人:official_type:+2 ; type_candidate:TYPE_ICE:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:slow,138,246,138,156,201,174,1053,TYPE_NORMAL,,unresolved_low_type_evidence,8,425,GROWTH_SLOW,medium,profile-derived-v1
58,digimon,cougarmon,クーガモン,https://digimon.net/reference/detail.php?directory_name=cougarmon,成熟期,哺乳類型,ウィルス,2bea90ee5d340bd767ffd7d33764f0a66ff55c652267144fcb67d67ec6bc066c,291,power:強大:+4 ; attack:力:+2 ; attack:爪:+3 ; attack:牙:+3 ; defense:防御:+5 ; type:TYPE_NORMAL:哺乳類:profile:+2 ; type_candidate:TYPE_NORMAL:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,85,121,108,85,85,85,569,TYPE_NORMAL,,unresolved_low_type_evidence,135,231,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
59,digimon,masterblimpmon,マスターブリンプモン,https://digimon.net/reference/detail.php?directory_name=masterblimpmon,完全体,マシーン型,データ,d19fe5c1bec4cbf56bc75b202bd2a2dcc1cfb9adbfe30747fccb3913365d52b0,221,defense:装甲:+10 ; speed:素早:+5 ; speed:スピード:+4 ; speed:飛行:+2 ; type:TYPE_FLYING:飛行:profile:+2 ; type:TYPE_FLYING:大空:profile:+2 ; type:TYPE_STEEL:装甲:profile:+4 ; type:TYPE_STEEL:マシーン:official_type:+5 ; type_choice:TYPE_STEEL:9 ; growth:official_stage_plus_profile_power:medium_slow,100,100,145,150,100,100,695,TYPE_STEEL,,resolved_profile_evidence,112,267,GROWTH_MEDIUM_SLOW,medium,profile-derived-v1
60,digimon,hyemon,ハイエモン,https://digimon.net/reference/detail.php?directory_name=hyemon,成長期,獣型,データ,5bc064213cf942ac49275cce462be2af9a25d8729dbd2d95c36267cfadb5df38,301,power:強力:+6 ; attack:力:+6 ; attack:爪:+3 ; attack:牙:+6 ; defense:硬質:+4 ; type:TYPE_STEEL:金属:profile:+2 ; type:TYPE_NORMAL:獣型:official_type:+4 ; type_candidate:TYPE_NORMAL:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,69,136,87,69,69,69,499,TYPE_NORMAL,,unresolved_low_type_evidence,141,225,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
61,digimon,murasamemon,ムラサメモン,https://digimon.net/reference/detail.php?directory_name=murasamemon,完全体,獣人型,ウィルス,3f2217e9d50ee442105bd61611ba50305a58bae80fa2b4ddc477ea4a639c6734,462,hp:巨大:+2 ; attack:力:+2 ; attack:剣:+9 ; attack:刀:+9 ; attack:斬:+9 ; attack:叩:+2 ; defense:防御:+10 ; special_attack:雷:+3 ; type:TYPE_ELECTRIC:雷:profile:+2 ; type:TYPE_FIGHTING:剣術:profile:+2 ; type:TYPE_FLYING:空中:profile:+2 ; type:TYPE_FIGHTING:獣人:official_type:+3 ; type:TYPE_NORMAL:獣人:official_type:+2 ; type_choice:TYPE_FIGHTING:5 ; growth:official_stage_plus_profile_power:medium_slow,109,240,145,100,114,100,808,TYPE_FIGHTING,,resolved_profile_evidence,72,337,GROWTH_MEDIUM_SLOW,high,profile-derived-v1
62,digimon,wolvermon,ウルヴァモン,https://digimon.net/reference/detail.php?directory_name=wolvermon,成熟期,サイボーグ型,ワクチン,31e09d3c6c73bc51d75dc795e3451acdb4c364fedb363db25c0d8b9a9a1d9dbb,352,power:神:+3 ; power:小型:-1 ; attack:力:+2 ; attack:爪:+3 ; attack:斬:+3 ; speed:素早:+5 ; special_attack:エネルギー:+3 ; special_attack:炎:+3 ; special_attack:火:+2 ; special_defense:精神:+4 ; type:TYPE_FIRE:炎:profile:+2 ; type:TYPE_FIRE:火炎:profile:+2 ; type:TYPE_PSYCHIC:精神:profile:+2 ; type:TYPE_STEEL:サイボーグ:profile:+2 ; type:TYPE_STEEL:金属:profile:+2 ; type:TYPE_STEEL:サイボーグ:official_type:+5 ; type_choice:TYPE_STEEL:9 ; growth:official_stage_plus_profile_power:medium_fast,82,118,82,104,118,100,604,TYPE_STEEL,,resolved_profile_evidence,132,234,GROWTH_MEDIUM_FAST,high,profile-derived-v1
63,digimon,chiropmon,キロプモン,https://digimon.net/reference/detail.php?directory_name=chiropmon,成長期,哺乳類型,ウィルス,8b61b8e4cf67fa7747c7f1de2567121b791f42379b8de00969120ccea4ce349b,470,attack:力:+4 ; special_attack:光:+3 ; special_attack:音波:+12 ; special_attack:電磁:+4 ; type:TYPE_ELECTRIC:電磁:profile:+2 ; type:TYPE_NORMAL:哺乳類:profile:+2 ; type_candidate:TYPE_ELECTRIC:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,76,58,58,144,58,452,TYPE_NORMAL,,unresolved_low_type_evidence,160,202,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
64,digimon,pristimon,プリスティモン,https://digimon.net/reference/detail.php?directory_name=pristimon,成長期,パペット型,ワクチン,977ae9d9c66b3245c9d8b06463b449a24c966d875f19f6038f2e7bc150c8b437,343,attack:力:+2 ; attack:爪:+6 ; special_attack:エネルギー:+9 ; type:TYPE_STEEL:金属:profile:+2 ; type:TYPE_NORMAL:パペット:official_type:+2 ; type:TYPE_GHOST:パペット:official_type:+2 ; type_candidate:TYPE_GHOST:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,94,58,58,98,58,424,TYPE_NORMAL,,unresolved_low_type_evidence,174,174,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
65,digimon,dullahamon,デュラハモン,https://digimon.net/reference/detail.php?directory_name=dullahamon,究極体,ゴースト型,データ,048ef4e4e37dc793471784e8fe4cc61afa7407941e89d2cff4ab7281e53c58cc,258,special_attack:データ:+2 ; special_defense:霊:+6 ; type:TYPE_GHOST:霊:profile:+4 ; type_candidate:TYPE_GHOST:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:slow,122,122,122,122,131,149,768,TYPE_NORMAL,,unresolved_low_type_evidence,98,285,GROWTH_SLOW,low,profile-derived-v1
