move_id,name_ja,gameplay_origin,power,accuracy,pp,category,battle_affinity,effect,priority,target,runtime_status
206,ラアナハムシーン,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
207,トリコンビットデモリッシャー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
208,ドリルエミッション,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
209,グラウンドスパイク,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
210,デザートアビス,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
211,インビジブルカッター,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
212,スーパーロケットフィスト,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
213,アルティメットブレーザー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
214,ウェイストアブダクション,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
215,アナイデントファイド・エアリアル・フェノメノン,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
216,ルミナスヒート,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
217,セイリングスピン,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
218,儀来四海招（にらいしかいしょう）,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
219,海神之祓（わだつみのはらえ）,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
220,ケルティックバインド,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
221,スキャッターゴームグラス,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
222,ハイドロデモリッシャー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
223,トキシックスプレッド,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
224,フリルドカッター,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
225,ヘリコプテイル,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
226,乾坤圏,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
227,爆迅炎戟破,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
228,バーニングエンド,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
229,ダイナブレス,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
230,スノースワッター,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
231,スノーマンズダンス,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
232,レイジングアバランチ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
233,コークスクリューキック,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
234,ウィンターガナリー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
235,万象逸貫,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
236,天眼顕聖,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
237,アクセルスティンガー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
238,ホーネットイレイザー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
239,マッハスティンガー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
240,ビーファランクス,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
241,トルクスティンガー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
242,バンブルウェルダー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
243,ブラックサバス,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
244,ブルーマーダーフレイム,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
245,メタリカエッジ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
246,ディープパープルブラスター,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
247,ブリッツクリーグバップ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
248,アナーキストフレイム,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
249,龍閃乱撃,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
250,毘沙門八極殲陣,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
251,鷹尖円舞,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
252,招来・哮天犬,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
253,マリッジストライク,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
254,ノーブルファミリアーツ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
255,プリズムデイトブレイク,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
256,アップルフォーユー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
257,クリムゾンリッパー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
258,マーシーバスケット,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
259,ゲイルブレイバー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
260,アネモイエンブレイス,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
261,ディバインテンペスト,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
262,ドラゴニックストーム,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
263,ウィングトルネード,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
264,バーディーヘッド,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
265,泡,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
266,ディープフォレスト,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
267,ロデオバレット,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
268,ネトティリズトリ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
269,ナウイキアウィトル,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
270,ローリングストンパー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
271,ドングリボム,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
272,ワンダーストンプ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
273,プチニードル,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
274,ハリケーンスライサー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
275,トルネードスロワー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
276,ウィンドスライサー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
277,ランブルクロー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
278,天星斬,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
279,鉄天摧砕,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
280,終極戦刃建御雷神（シュウキョクセンジンタケミカヅチ）,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
281,絶極舞刀建御雷神（ゼツゴクブトウタケミカヅチ）,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
282,ヴァイオレントパニッシャー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
283,ワールプールスピン,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
284,ライアードリーム,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
285,凶旋壊（きょうせんかい）,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
286,咒煉衝刻（じゅれんしょうこく）,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
287,渾沌亜空虚（こんとんあくうきょ）,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
288,斧乗炎怒（ふじょうえんど）,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
289,盾射轟哀（じゅんせきごうあい）,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
290,雷鬧（らいどう),project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
291,鉄壁相（てっぺきのそう）,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
292,献身相（けんしんのそう）,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
293,九種九面撃（きゅうしゅきゅうめんげき）,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
294,ファイナルエクスキャリバー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
295,ゼロヘブンズ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
296,ディヴォーションフィールド,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
297,セイントレギオン,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
298,ヘブンズフレイム,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
299,ブレイブオーラ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
300,ピコナックル,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
301,クラウドバリア,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
302,無極,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
303,晦冥葬,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
304,ムーンライトバブル,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
305,サンライトバブル,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
306,ジェノサイドレイン,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
307,エクサデストロイヤー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
