dm_technique_id,emerald_runtime_move_id,name_ja,owner_count,direct_profile_mention_count,evidence_signals,type,type_status,category,power,accuracy,pp,effect,effect_argument,effect_status,target,priority,makes_contact,derivation_version
55,989,八戒炎天撃（はっかいえんてんげき）,1,1,type:TYPE_FIRE:炎:name:+6 ; type:TYPE_FIRE:炎:profile_context:+6 ; type_choice:TYPE_FIRE:12 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:255.0>=196.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,165,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
56,990,悟浄水天葬（ごじょうすいてんそう）,1,1,type_owner_context:TYPE_ELECTRIC:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:255.0>=196.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ELECTRIC,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,165,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
57,991,超大聖雷天砲（ちょうたいせいらいてんほう）,1,1,type:TYPE_ELECTRIC:雷:name:+6 ; type:TYPE_ELECTRIC:雷:profile_context:+6 ; type:TYPE_FAIRY:聖:name:+6 ; type:TYPE_FAIRY:聖:profile_context:+3 ; type_choice:TYPE_ELECTRIC:12 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:255.0>=196.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ELECTRIC,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,165,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
58,992,エスカトン,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:162.0>=131.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,114,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
59,993,プロフェットオブエリヤ,1,1,type:TYPE_ROCK:石:profile_context:+3 ; type:TYPE_ROCK:宝石:profile_context:+3 ; type_choice:TYPE_ROCK:6 ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; power:破壊:profile_context:+3 ; accuracy:explicit_tracking_or_sure_hit:100 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ROCK,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,152,100,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
60,994,ジェイルマオン,1,1,type:TYPE_DARK:ダーク:profile_context:+3 ; type_choice:TYPE_DARK:3 ; category_scores:physical=0:special=0:status=4 ; status_evidence:name=0:context=4:strong=0 ; category:special:owner_profile_stats:168.0>=154.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,117,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
61,995,ブルータルヘイロウ,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,117,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
62,996,光爪神楽（こうそうかぐら）,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=10:special=10:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:195.0>=195.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,152,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
63,997,魔祓灼光（まふつのしゃっこう）,1,1,type:TYPE_DARK:闇:profile_context:+3 ; type:TYPE_DARK:邪悪:profile_context:+3 ; type_choice:TYPE_DARK:6 ; category_scores:physical=0:special=18:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,132,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
64,998,猛進火達磨（もうしんひだるま）,1,1,type:TYPE_FIRE:炎:profile_context:+3 ; type_choice:TYPE_FIRE:3 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:132.0>=100.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,98,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
65,999,断災達磨落とし（だんさいだるまおとし）,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:132.0>=100.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,98,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
66,1000,クリスタルキャノン,1,1,type:TYPE_ROCK:クリスタル:name:+6 ; type:TYPE_ROCK:クリスタル:profile_context:+6 ; type_choice:TYPE_ROCK:12 ; category_scores:physical=0:special=8:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:キャノン:name:+2 ; power:キャノン:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ROCK,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,101,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
67,1001,ハンマーストライク,1,1,type_owner_context:TYPE_FLYING:2 ; category_scores:physical=6:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,81,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
68,1002,ノーホープフォール,1,1,type:TYPE_FLYING:飛翔:profile_context:+3 ; type_choice:TYPE_FLYING:3 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:101.0>83.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,81,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
69,1003,クリスタルレイン,1,1,type:TYPE_FLYING:飛翔:profile_context:+3 ; type:TYPE_ROCK:クリスタル:name:+6 ; type:TYPE_ROCK:クリスタル:profile_context:+3 ; type_choice:TYPE_ROCK:9 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:101.0>83.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ROCK,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,81,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
70,1004,フィンガーボム,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,142,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
71,1005,ホーリーフレア,2,2,type:TYPE_FIRE:炎:profile_context:+3 ; type:TYPE_FIRE:フレア:name:+6 ; type:TYPE_FIRE:フレア:profile_context:+6 ; type:TYPE_FAIRY:聖なる:profile_context:+3 ; type:TYPE_FAIRY:聖:profile_context:+3 ; type:TYPE_FAIRY:ホーリー:name:+6 ; type:TYPE_FAIRY:ホーリー:profile_context:+6 ; type_choice:TYPE_FAIRY:18 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:161.0>=145.5 ; power:必殺:profile_context:+4 ; effect:hit ; owners:2 ; direct_profile_mentions:2,TYPE_FAIRY,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,134,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
72,1006,クロノデヴォリューション,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=8:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,122,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
73,1007,クロノスクロップ,1,1,type:TYPE_FLYING:翼:profile_context:+3 ; type_choice:TYPE_FLYING:3 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:160.0>146.0 ; power:一撃:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,133,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
74,1008,日輪の舞,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=2:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,138,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
75,1009,暁光一閃,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=6:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:一撃:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,121,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
76,1010,ツバメ二枚返し,1,1,type_owner_context:TYPE_FLYING:2 ; category_scores:physical=6:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,147,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
77,1011,秘剣・飛鳥落とし,1,1,type:TYPE_FLYING:鳥:name:+6 ; type:TYPE_FLYING:鳥:profile_context:+3 ; type_choice:TYPE_FLYING:9 ; category_scores:physical=8:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,127,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
78,1012,唐竹割り,1,1,type:TYPE_FLYING:翼:profile_context:+3 ; type_choice:TYPE_FLYING:3 ; category_scores:physical=2:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,131,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
79,1013,秘剣ピヨピヨ斬り,1,1,type_owner_context:TYPE_FLYING:2 ; category_scores:physical=12:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,111,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
80,1014,ピヨピヨ,1,1,type_owner_context:TYPE_FLYING:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:56.0>=38.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,56,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
81,1015,ハザードホールド,1,1,type_owner_context:TYPE_DARK:2 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,132,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
82,1016,ヘルズスライス,1,1,type:TYPE_DARK:ヘル:name:+6 ; type:TYPE_DARK:ヘル:profile_context:+3 ; type_choice:TYPE_DARK:9 ; category_scores:physical=2:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,100,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
83,1017,マリオネットアボミネーション,1,1,type_owner_context:TYPE_DARK:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:158.0>=136.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,112,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
84,1018,小判振舞い,1,1,type_owner_context:TYPE_FIGHTING:2 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIGHTING,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,100,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
85,1019,招敵来来拳（しょうてきらいらいけん）,1,1,type:TYPE_FIGHTING:拳:name:+6 ; type:TYPE_FIGHTING:拳:profile_context:+3 ; type:TYPE_FIGHTING:パンチ:profile_context:+3 ; type_choice:TYPE_FIGHTING:12 ; category_scores:physical=2:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIGHTING,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,108,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
86,1020,劈龍爪（へきりゅうそう）,1,1,type:TYPE_DRAGON:龍:name:+6 ; type:TYPE_DRAGON:龍:profile_context:+3 ; type_choice:TYPE_DRAGON:9 ; category_scores:physical=8:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DRAGON,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,110,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
87,1021,焔明珠（えんめいしゅ）,1,1,type_owner_context:TYPE_DRAGON:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:118.0>100.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DRAGON,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,90,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
88,1022,豪狛毬（ごうはくきゅう）,1,1,type_owner_context:TYPE_GROUND:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>58.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_GROUND,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,87,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
89,1023,石土之体（いしづちのてい）,1,1,type:TYPE_GROUND:土:name:+6 ; type:TYPE_GROUND:土:profile_context:+3 ; type:TYPE_ROCK:石:name:+6 ; type:TYPE_ROCK:石:profile_context:+3 ; type_choice:TYPE_GROUND:9 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_GROUND,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
90,1024,編笠スピン斬り,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=8:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,107,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
91,1025,粘溶液（ねんようえき）,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:112.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,87,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
92,1026,猛冲角（もうちゅうかく）,1,1,type_owner_context:TYPE_ROCK:2 ; category_scores:physical=2:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ROCK,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,99,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
93,1027,岩衝弾（がんしょうだん）,1,1,type:TYPE_PSYCHIC:念:profile_context:+6 ; type:TYPE_ROCK:岩:name:+6 ; type:TYPE_ROCK:岩:profile_context:+6 ; type_choice:TYPE_ROCK:12 ; category_scores:physical=0:special=0:status=4 ; status_evidence:name=0:context=4:strong=0 ; category:special:owner_profile_stats:112.0>=98.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ROCK,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,87,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
94,1028,泿水弾（ぎんすいだん）,1,1,type_owner_context:TYPE_POISON:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:113.0>104.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_POISON,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,107,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
