species_id,source_kind,source_id,name_ja,level_or_grade,official_type,official_attribute,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,battle_type_1,battle_type_2,catch_rate,exp_yield,growth_rate,ability_1,ability_2,ability_hidden,height,weight,evolution_status,graphics_status,cry_status,runtime_status
144,digimon,loogarmon,ルガルモン,成熟期,魔獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
145,digimon,bowmon,バウモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
146,digimon,fusamon,フサモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
147,digimon,quantumon,クオンタモン,究極体,妖精型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
148,digimon,loogamon,ルガモン,成長期,魔獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
149,digimon,proximamon,プロキシマモン,究極体,特異型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
150,digimon,arcturusmon,アルクトゥルスモン,究極体,竜人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
151,digimon,greyknightsmon,グレイナイツモン,"究極体
(クロスウォーズ)",暗黒騎士型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
152,digimon,zanmetsumon,ザンメツモン,完全体,獣竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
153,digimon,bombermon,ボマーモン,完全体,突然変異型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
154,digimon,ghilliedhumon,ギリードゥモン,完全体,妖精型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
155,digimon,fumamon,フウマモン,完全体,サイボーグ型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
156,digimon,cthyllamon,クティーラモン,究極体,妖精型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
157,digimon,regulusmon,レグルスモン,完全体,邪竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
158,digimon,ragnamon,ラグナモン,究極体,不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
159,digimon,destromon,デストロモン,完全体,不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
160,digimon,snatchmon,スナッチモン,成熟期,不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
161,digimon,bemmon,ベムモン,成長期,不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
162,digimon,baalmon_x,バアルモン（X抗体）,完全体,魔人型,フリー,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
163,digimon,amphimon,アンフィモン,究極体,サイボーグ型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
164,digimon,diarbbitmon,ディルビットモン,究極体,獣騎士型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
165,digimon,siriusmon,シリウスモン,究極体,光竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
166,digimon,shinegreymon_ruin,シャイングレイモン： ルインモード,究極体,光竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
167,digimon,chamblemon,シャンブルモン,成熟期,植物型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
168,digimon,publimon,パブリモン,成熟期,突然変異型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
169,digimon,oleamon,オウリアモン,完全体,食虫植物型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
170,digimon,huankunmon,ファンクンモン,完全体,水棲型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
171,digimon,xiangpengmon,シャンポンモン,究極体,聖鳥型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
172,digimon,xiquemon,シーチューモン,成熟期,鳥型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
173,digimon,imperialdramonfightermode_vi,インペリアルドラモン：ファイターモード（黒）,究極体,古代竜人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
174,digimon,greymon_blue_x,グレイモン（青）（X抗体）,成熟期,恐竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
175,digimon,oboromon,オボロモン,完全体,アンデッド型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
176,digimon,gyukimon,ギュウキモン,完全体,魔獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
177,digimon,shinmonzaemon,しんもんざえモン,究極体,パペット型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
178,digimon,hoverespimon,ホバーエスピモン,成熟期,サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
179,digimon,espimon,エスピモン,成長期,サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
180,digimon,jupitermmon_wrath,ユピテルモン：ラースモード,究極体,神人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
181,digimon,plutomon,プルートモン,究極体,神人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
182,digimon,ceresmon,ケレスモン,究極体,神人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
183,digimon,bacchusmon,バッカスモン,究極体,神人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
184,digimon,junomon_hysteric,ユノモン：ヒステリックモード,究極体,神人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
185,digimon,junomon,ユノモン,究極体,神人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
186,digimon,thetismon,テティスモン,完全体,水棲獣人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
187,digimon,lamortmon,ラモールモン,完全体,獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
188,digimon,canoweissmon,カノーヴァイスモン,完全体,天竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
189,digimon,sistermon_ciel_Awake,シスタモン シエル（覚醒）,成熟期,パペット型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
190,digimon,sistermon_noir_Awake,シスタモン ノワール（覚醒）,成熟期,パペット型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
191,digimon,sistermon_blanc_Awake,シスタモン ブラン（覚醒）,成長期,パペット型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
192,digimon,gulusgammamon,グルスガンマモン,成熟期,竜人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
193,digimon,teslajellymon,テスラジェリーモン,成熟期,軟体型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
194,digimon,symbareangoramon,ジンバーアンゴラモン,成熟期,獣人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
195,digimon,blacktailmon_uver,ブラックテイルモン Uver.,成熟期,魔獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
196,digimon,weddinmon,ウェディンモン,完全体,妖精型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
197,digimon,shortmon,ショートモン,成熟期,食物型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
198,digimon,blackrapidmon,ブラックラピッドモン,完全体,サイボーグ型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
199,digimon,blackgalgomon,ブラックガルゴモン,成熟期,獣人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
200,digimon,omegamonzwart_d,オメガモンズワルトDEFEAT,究極体,聖騎士型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
201,digimon,wezengammamon,ウェズンガンマモン,成熟期,角竜型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
202,digimon,kausgammamon,カウスガンマモン,成熟期,竜人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
203,digimon,betelgammamon,ベテルガンマモン,成熟期,竜人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
204,digimon,abbadomoncore,アバドモンコア,究極体,種族不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
205,digimon,luminamon_nene,ルミナモン（ネネVer.）,完全体,合成型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
206,digimon,shoutmonx7_superior,シャウトモンX7：スペリオルモード,"究極体
(クロスウォーズ)",合成型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
207,digimon,jellymon,ジェリーモン,成長期,軟体型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
208,digimon,puyoyomon,プヨヨモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
209,digimon,puyomon,プヨモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
210,digimon,angoramon,アンゴラモン,成長期,獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
211,digimon,bosamon,ボサモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
212,digimon,pyonmon,ピョンモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
213,digimon,gammamon,ガンマモン,成長期,角竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
214,digimon,gurimon,グリモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
