kind,id,source_id,name_ja,unicode_codepoints,current_limit,over_limit
species,499,"raguelmon","ラグエルモン",6,12,false
species,500,"bryweludramon","ブリウエルドラモン",9,12,false
species,501,"volcanicdramon","ヴォルケニックドラモン",11,12,false
species,502,"lavogaritamon","ラヴォガリータモン",9,12,false
species,503,"meicrackmon_v","メイクラックモン：ヴィシャスモード",17,12,true
species,504,"mastemon","マスティモン",6,12,false
species,505,"voltobautamon","ボルトバウタモン",8,12,false
species,506,"raijiludomon","ライジルドモン",7,12,false
species,507,"tialudomon","ティアルドモン",7,12,false
species,508,"lavorvomon","ラヴォーボモン",7,12,false
species,509,"bushiagumon","ブシアグモン",6,12,false
species,510,"ludomon","ルドモン",4,12,false
species,511,"kakkinmon","カッキンモン",6,12,false
species,512,"cotsucomon","コツコモン",5,12,false
species,513,"andiramon_2","アンティラモン",7,12,false
species,514,"meicoomon","メイクーモン",6,12,false
species,515,"whamon_2","ホエーモン（成熟期）",10,12,false
species,516,"gekomon","ゲコモン",4,12,false
species,517,"vorvomon","ヴォーボモン",6,12,false
species,518,"atlurballistamon","アトラーバリスタモン",10,12,false
species,519,"omegamon_alter-b","オメガモン Alter-B",13,12,true
species,520,"blackmachgaogamon","ブラックマッハガオガモン",12,12,false
species,521,"blackgaogamon","ブラックガオガモン",9,12,false
species,522,"falcomon-2006","ファルコモン（２００６アニメ版）",16,12,true
species,523,"kudamon-2006","クダモン（２００６アニメ版）",14,12,true
species,524,"neo","ネオ",2,12,false
species,525,"yakiimon","ヤキイモン",5,12,false
species,526,"monimon","モニモン",4,12,false
species,527,"monitamon","モニタモン",5,12,false
species,528,"mervamon","メルヴァモン",6,12,false
species,529,"metalgreymon_cyberlauncher","メタルグレイモン＋サイバーランチャー",18,12,true
species,530,"metalgreymon","メタルグレイモン（2010アニメ版）",18,12,true
species,531,"mailbirdramon","メイルバードラモン",9,12,false
species,532,"musoknightmon","ムソーナイトモン",8,12,false
species,533,"madleomon:armedmode","マッドレオモン：アームドモード",15,12,true
species,534,"madleomon","マッドレオモン",7,12,false
species,535,"bombmon-xwars","ボムモン（2010アニメ版）",14,12,true
species,536,"beelzebumon-xwars","ベルゼブモン（2010アニメ版）",16,12,true
species,537,"blastmon","ブラストモン",6,12,false
species,538,"footmon","フットモン",5,12,false
species,539,"pillomon","ピロモン",4,12,false
species,540,"pickmon","ピックモン",5,12,false
species,541,"baristamon","バリスタモン",6,12,false
species,542,"bacomon","バコモン",4,12,false
species,543,"bagramon","バグラモン",5,12,false
species,544,"hi-visionmonitamon","ハイビジョンモニタモン",11,12,false
species,545,"baalmon","バアルモン",5,12,false
species,546,"neovamdemon","ネオヴァンデモン",8,12,false
species,547,"dondokomon","ドンドコモン",6,12,false
species,548,"donshoutmon","ドンシャウトモン",8,12,false
species,549,"dorulumon","ドルルモン",5,12,false
species,550,"dorbickmon","ドルビックモン",7,12,false
species,551,"troopmon","トループモン",6,12,false
species,552,"deadlyaxemon","デッドリーアックスモン",11,12,false
species,553,"deckerdramon","デッカードラモン",8,12,false
species,554,"deckergreymon","デッカーグレイモン",9,12,false
species,555,"tuwarmon","ツワーモン",5,12,false
species,556,"tyutyumon","チューチューモン",8,12,false
species,557,"chibickmon","チビックモン",6,12,false
species,558,"chikurimon","チクリモン",5,12,false
species,559,"damemon","ダメモン",4,12,false
species,560,"tactimon","タクティモン",6,12,false
species,561,"darknessbagramon","ダークネスバグラモン",10,12,false
species,562,"darkknightmon","ダークナイトモン",8,12,false
species,563,"zenimon","ゼニモン",4,12,false
species,564,"splashmon","スプラッシュモン",8,12,false
species,565,"sparrowmon","スパロウモン",6,12,false
species,566,"starmons","スターモンズ",6,12,false
species,567,"skullknightmonbigaxemode","スカルナイトモン：ビッグアックスモード",19,12,true
species,568,"skullknightmoncavaliermode","スカルナイトモン：騎馬モード",14,12,true
species,569,"skullknightmon","スカルナイトモン",8,12,false
species,570,"jokermon","ジョーカーモン",7,12,false
species,571,"shonitamon","シャニタモン",6,12,false
species,572,"dorulucannon","シャウトモン＋ドルルキャノン",14,12,true
species,573,"starsword","シャウトモン＋スターソード",13,12,true
species,574,"jetsparrow","シャウトモン＋ジェットスパロウ",15,12,true
species,575,"shoutmonx7","シャウトモンX7",8,12,false
species,576,"shoutmonx5b","シャウトモンX5B",9,12,false
species,577,"shoutmonx5","シャウトモンX5",8,12,false
species,578,"shoutmonx4b","シャウトモンX4B",9,12,false
species,579,"shoutmonx4","シャウトモンX4",8,12,false
species,580,"shoutmonx3","シャウトモンX3",8,12,false
species,581,"shoutmonx2","シャウトモンX2",8,12,false
species,582,"shoutmondx","シャウトモンDX",8,12,false
species,583,"shoutmon","シャウトモン",6,12,false
species,584,"jetmervamon","ジェットメルヴァモン",10,12,false
species,585,"zekegreymon","ジークグレイモン",8,12,false
species,586,"zamielmon","ザミエールモン",7,12,false
species,587,"soundbirdmon","サウンドバードモン",9,12,false
species,588,"cyberdramon-xwars","サイバードラモン",8,12,false
species,589,"kozenimon","コゼニモン",5,12,false
species,590,"greymon","グレイモン（2010アニメ版）",15,12,true
species,591,"gravimon","グラビモン",5,12,false
species,592,"cutemon","キュートモン",6,12,false
species,593,"gumdramon","ガムドラモン",6,12,false
species,594,"ganemon","ガネモン",4,12,false
species,595,"gaossmon","ガオスモン",5,12,false
species,596,"olegmon","オレーグモン",6,12,false
species,597,"omegashoutmon","オメガシャウトモン",9,12,false
species,598,"ekakimon","エカキモン",5,12,false
species,599,"iguneetmon","イグニートモン",7,12,false
species,600,"arresterdramon","アレスタードラモン",9,12,false
species,601,"louwemon","レーベモン",5,12,false
species,602,"ranamon","ラーナモン",5,12,false
species,603,"raihimon","ライヒモン",5,12,false
species,604,"rhinokabuterimon","ライノカブテリモン",9,12,false
species,605,"mercuremon","メルキューレモン",8,12,false
species,606,"magnagarurumon","マグナガルルモン",8,12,false
species,607,"bolgmon","ボルグモン",5,12,false
species,608,"velgrmon","ベルグモン",5,12,false
species,609,"petaldramon","ペタルドラモン",7,12,false
species,610,"beowolfmon","ベオウルフモン",7,12,false
species,611,"flamon","フレイモン",5,12,false
species,612,"blitzmon","ブリッツモン",6,12,false
species,613,"blizzarmon","ブリザーモン",6,12,false
species,614,"fairimon","フェアリモン",6,12,false
species,615,"chackmon","チャックモン",6,12,false
species,616,"duskmon","ダスクモン",5,12,false
species,617,"daipenmon","ダイペンモン",6,12,false
species,618,"sephirothmon","セフィロトモン",7,12,false
species,619,"storabimon","ストラビモン",6,12,false
species,620,"shutumon","シューツモン",6,12,false
species,621,"jetsilphymon","ジェットシルフィーモン",11,12,false
species,622,"grottemon","グロットモン",6,12,false
species,623,"gigasmon","ギガスモン",5,12,false
species,624,"garummon","ガルムモン",5,12,false
species,625,"calamaramon","カルマーラモン",7,12,false
species,626,"kaisergreymon","カイゼルグレイモン",9,12,false
species,627,"kaiserleomon","カイザーレオモン",8,12,false
species,628,"vritramon","ヴリトラモン",6,12,false
species,629,"wolfmon","ヴォルフモン",6,12,false
species,630,"arbormon","アルボルモン",6,12,false
species,631,"aldamon","アルダモン",5,12,false
species,632,"agnimon","アグニモン",5,12,false
species,633,"rinkmon","リンクモン",5,12,false
species,634,"lynxmon","ランクスモン",6,12,false
species,635,"rhinomon","ライノモン",5,12,false
species,636,"lighdramon","ライドラモン",6,12,false
species,637,"yaksamon","ヤシャモン",5,12,false
species,638,"mothmon","モスモン",4,12,false
species,639,"maildramon","メイルドラモン",7,12,false
species,640,"moosemon","ムースモン",5,12,false
species,641,"manbomon","マンボモン",5,12,false
species,642,"mantaraymon","マンタレイモン",7,12,false
species,643,"magnamon","マグナモン",5,12,false
species,644,"ponchomon","ポンチョモン",6,12,false
species,645,"holsmon","ホルスモン",5,12,false
species,646,"boarmon","ボアモン",4,12,false
species,647,"pegasmon","ペガスモン",5,12,false
species,648,"frogmon","フロッグモン",6,12,false
species,649,"prairiemon","プレイリモン",6,12,false
species,650,"fladramon","フレイドラモン",7,12,false
species,651,"flawizarmon","フレイウィザーモン",9,12,false
species,652,"bullmon","ブルモン",4,12,false
species,653,"flybeemon","フライビーモン",7,12,false
species,654,"pteranomon","プテラノモン",6,12,false
species,655,"pucchiemon-green","プッチーモン（緑）",9,12,false
species,656,"pucchiemon","プッチーモン",6,12,false
species,657,"pipismon","ピピスモン",5,12,false
species,658,"bitmon","ビットモン",5,12,false
species,659,"peacockmon","ピーコックモン",7,12,false
species,660,"baromon","バロモン",4,12,false
species,661,"honeybeemon","ハニービーモン",7,12,false
species,662,"butterflamon","バタフラモン",6,12,false
species,663,"harpymon","ハーピモン",5,12,false
species,664,"nohemon","ノヘモン",4,12,false
species,665,"nefertimon","ネフェルティモン",8,12,false
species,666,"togemogumon","トゲモグモン",6,12,false
species,667,"tocanmon","トーカンモン",6,12,false
species,668,"depthmon","デプスモン",5,12,false
species,669,"tylomon","ティロモン",5,12,false
species,670,"digmon","ディグモン",5,12,false
species,671,"sepikmon","セピックモン",6,12,false
species,672,"sethmon","セトモン",4,12,false
species,673,"swanmon","スワンモン",5,12,false
species,674,"stegomon","ステゴモン",5,12,false
species,675,"shurimon","シュリモン",5,12,false
species,676,"shadramon","シェイドラモン",7,12,false
species,677,"seahomon","シーホモン",5,12,false
species,678,"sheepmon","シープモン",5,12,false
species,679,"thunderbirmon","サンダーバーモン",8,12,false
species,680,"salamandamon","サラマンダモン",7,12,false
species,681,"sabmarimon","サブマリモン",6,12,false
species,682,"sagittarimon","サジタリモン",6,12,false
species,683,"searchmon","サーチモン",5,12,false
species,684,"kongoumon","コンゴウモン",6,12,false
species,685,"goldv-dramon","ゴールドブイドラモン",10,12,false
species,686,"goatmon","ゴートモン",5,12,false
species,687,"kenkimon","ケンキモン",5,12,false
species,688,"quetzalmon","クアトルモン",6,12,false
species,689,"kangarumon","カンガルモン",6,12,false
species,690,"chamelemon","カメレモン",5,12,false
species,691,"kabukimon","カブキモン",5,12,false
species,692,"gargomon","ガーゴモン",5,12,false
species,693,"orcamon","オルカモン",5,12,false
species,694,"opossummon","オポッサモン",6,12,false
species,695,"elephamon","エレファモン",6,12,false
species,696,"allomon","アロモン",4,12,false
species,697,"archelomon","アーケロモン",6,12,false
species,698,"owlmon","アウルモン",5,12,false
species,699,"lordknightmon","ロードナイトモン",8,12,false
species,700,"lotusmon","ロトスモン",5,12,false
species,701,"rosemonburstmode","ロゼモン：バーストモード",12,12,false
species,702,"rosemon","ロゼモン",4,12,false
species,703,"ravmonburstmode","レイヴモン：バーストモード",13,12,true
species,704,"ravmon","レイヴモン",5,12,false
species,705,"lucemonlarva","ルーチェモン：ラルバ",10,12,false
species,706,"lucemonsatanmode","ルーチェモン：サタンモード",13,12,true
species,707,"lilithmon","リリスモン",5,12,false
species,708,"leviamon","リヴァイアモン",7,12,false
species,709,"lampmon","ランプモン",5,12,false
species,710,"rusttyranomon","ラストティラノモン",9,12,false
species,711,"rasielmon","ラジエルモン",6,12,false
species,712,"jupitermon","ユピテルモン",6,12,false
species,713,"mercurymon","メルクリモン",6,12,false
species,714,"medievaldukemon","メディーバルデュークモン",12,12,false
species,715,"metalpiranimon","メタルピラニモン",8,12,false
species,716,"metalseadramon","メタルシードラモン",9,12,false
species,717,"metalgarurumon","メタルガルルモン",8,12,false
