emerald_species_id,source_kind,source_id,source_numeric_id,name_ja,name_localized,level_or_grade,official_type,official_attribute,source_url
187,digimon,lamortmon,,ラモールモン,LAMORTMON,完全体,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=lamortmon
188,digimon,canoweissmon,,カノーヴァイスモン,CANOWEISSMON,完全体,天竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=canoweissmon
189,digimon,sistermon_ciel_Awake,,シスタモン シエル（覚醒）,SISTERMON_CIEL_AWAKENED,成熟期,パペット型,データ,https://digimon.net/reference/detail.php?directory_name=sistermon_ciel_Awake
190,digimon,sistermon_noir_Awake,,シスタモン ノワール（覚醒）,SISTERMON_NOIR_AWAKENED,成熟期,パペット型,ウィルス,https://digimon.net/reference/detail.php?directory_name=sistermon_noir_Awake
191,digimon,sistermon_blanc_Awake,,シスタモン ブラン（覚醒）,SISTERMON_BLANC_AWAKENED,成長期,パペット型,ワクチン,https://digimon.net/reference/detail.php?directory_name=sistermon_blanc_Awake
192,digimon,gulusgammamon,,グルスガンマモン,GULUSGAMMAMON,成熟期,竜人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gulusgammamon
193,digimon,teslajellymon,,テスラジェリーモン,TESLAJELLYMON,成熟期,軟体型,データ,https://digimon.net/reference/detail.php?directory_name=teslajellymon
194,digimon,symbareangoramon,,ジンバーアンゴラモン,SYMBAREANGORAMON,成熟期,獣人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=symbareangoramon
195,digimon,blacktailmon_uver,,ブラックテイルモン Uver.,BLACKTAILMON UVER.,成熟期,魔獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=blacktailmon_uver
196,digimon,weddinmon,,ウェディンモン,WEDDINMON,完全体,妖精型,ワクチン,https://digimon.net/reference/detail.php?directory_name=weddinmon
197,digimon,shortmon,,ショートモン,SHORTMON,成熟期,食物型,データ,https://digimon.net/reference/detail.php?directory_name=shortmon
198,digimon,blackrapidmon,,ブラックラピッドモン,BLACKRAPIDMON,完全体,サイボーグ型,ワクチン,https://digimon.net/reference/detail.php?directory_name=blackrapidmon
199,digimon,blackgalgomon,,ブラックガルゴモン,BLACKGALGOMON,成熟期,獣人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=blackgalgomon
200,digimon,omegamonzwart_d,,オメガモンズワルトDEFEAT,OMEGAMONZWART_D,究極体,聖騎士型,ウィルス,https://digimon.net/reference/detail.php?directory_name=omegamonzwart_d
201,digimon,wezengammamon,,ウェズンガンマモン,WEZENGAMMAMON,成熟期,角竜型,データ,https://digimon.net/reference/detail.php?directory_name=wezengammamon
202,digimon,kausgammamon,,カウスガンマモン,KAUSGAMMAMON,成熟期,竜人型,データ,https://digimon.net/reference/detail.php?directory_name=kausgammamon
203,digimon,betelgammamon,,ベテルガンマモン,BETELGAMMAMON,成熟期,竜人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=betelgammamon
204,digimon,abbadomoncore,,アバドモンコア,ABBADOMONCORE,究極体,種族不明,不明,https://digimon.net/reference/detail.php?directory_name=abbadomoncore
205,digimon,luminamon_nene,,ルミナモン（ネネVer.）,LUMINAMON_NENE,完全体,合成型,ワクチン,https://digimon.net/reference/detail.php?directory_name=luminamon_nene
206,digimon,shoutmonx7_superior,,シャウトモンX7：スペリオルモード,SHOUTMONX7_SUPERIOR,"究極体
(クロスウォーズ)",合成型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmonx7_superior
207,digimon,jellymon,,ジェリーモン,JELLYMON,成長期,軟体型,データ,https://digimon.net/reference/detail.php?directory_name=jellymon
208,digimon,puyoyomon,,プヨヨモン,PUYOYOMON,幼年期Ⅱ,レッサー型,,https://digimon.net/reference/detail.php?directory_name=puyoyomon
209,digimon,puyomon,,プヨモン,PUYOMON,幼年期Ⅰ,スライム型,,https://digimon.net/reference/detail.php?directory_name=puyomon
210,digimon,angoramon,,アンゴラモン,ANGORAMON,成長期,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=angoramon
211,digimon,bosamon,,ボサモン,BOSAMON,幼年期Ⅱ,レッサー型,,https://digimon.net/reference/detail.php?directory_name=bosamon
212,digimon,pyonmon,,ピョンモン,PYONMON,幼年期Ⅰ,スライム型,,https://digimon.net/reference/detail.php?directory_name=pyonmon
213,digimon,gammamon,,ガンマモン,GAMMAMON,成長期,角竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gammamon
214,digimon,gurimon,,グリモン,GURIMON,幼年期Ⅱ,レッサー型,,https://digimon.net/reference/detail.php?directory_name=gurimon
215,digimon,curimon,,クリモン,CURIMON,幼年期Ⅰ,スライム型,,https://digimon.net/reference/detail.php?directory_name=curimon
216,digimon,abbadomon,,アバドモン,ABBADOMON,究極体,種族不明,不明,https://digimon.net/reference/detail.php?directory_name=abbadomon
217,digimon,negamon,,ネガーモン,NEGAMON,幼年期Ⅱ,不明,,https://digimon.net/reference/detail.php?directory_name=negamon
218,digimon,pilevolcamon,,パイルボルケーモン,PILEVOLCAMON,究極体,サイボーグ型,データ,https://digimon.net/reference/detail.php?directory_name=pilevolcamon
219,digimon,raidenmon,,ライデンモン,RAIDENMON,究極体,マシーン型,ウィルス,https://digimon.net/reference/detail.php?directory_name=raidenmon
220,digimon,raijinmon,,ライジンモン,RAIJINMON,究極体,サイボーグ型,ウィルス,https://digimon.net/reference/detail.php?directory_name=raijinmon
221,digimon,dokunemon,,ドクネモン,DOKUNEMON,成長期,幼虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=dokunemon
222,digimon,modokibetamon,,モドキベタモン,MODOKIBETAMON,成長期,両生類型,データ,https://digimon.net/reference/detail.php?directory_name=modokibetamon
223,digimon,hydramon,,ヒュドラモン,HYDRAMON,究極体,植物型,ウィルス,https://digimon.net/reference/detail.php?directory_name=hydramon
224,digimon,bloomlordmon,,ブルムロードモン,BLOOMLORDMON,究極体,妖精型,ワクチン,https://digimon.net/reference/detail.php?directory_name=bloomlordmon
225,digimon,ajatarmon,,アヤタラモン,AJATARMON,完全体,植物型,ワクチン,https://digimon.net/reference/detail.php?directory_name=ajatarmon
226,digimon,gardromon_gold,,ガードロモン（金）,GARDROMON_GOLD,成熟期,マシーン型,フリー,https://digimon.net/reference/detail.php?directory_name=gardromon_gold
227,digimon,burgamon_lv4,,バーガモン,BURGAMON_CHAMPION,成熟期,食物型,ワクチン,https://digimon.net/reference/detail.php?directory_name=burgamon_lv4
228,digimon,pidmon,,ピッドモン,PIDMON,成熟期,天使型,ワクチン,https://digimon.net/reference/detail.php?directory_name=pidmon
229,digimon,sandyammamon,,サンドヤンマモン,SANDYAMMAMON,成熟期,昆虫型,データ,https://digimon.net/reference/detail.php?directory_name=sandyammamon
230,digimon,yammamon,,ヤンマモン,YAMMAMON,成熟期,昆虫型,データ,https://digimon.net/reference/detail.php?directory_name=yammamon
231,digimon,morishellmon,,モリシェルモン,MORISHELLMON,成熟期,軟体型,データ,https://digimon.net/reference/detail.php?directory_name=morishellmon
232,digimon,bombernanimon,,ボンバーナニモン,BOMBERNANIMON,成熟期,インベイド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=bombernanimon
233,digimon,heraklekabuterimon_x,,ヘラクルカブテリモン（X抗体）,HERAKLEKABUTERIMON_X,究極体,昆虫型,ワクチン,https://digimon.net/reference/detail.php?directory_name=heraklekabuterimon_x
234,digimon,starmon_x,,スターモン（X抗体）,STARMON_X,成熟期,突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=starmon_x
235,digimon,growmon_x,,グラウモン（X抗体）,GROWMON_X,成熟期,魔竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=growmon_x
236,digimon,hagurumon_x,,ハグルモン（X抗体）,HAGURUMON_X,成長期,マシーン型,ウィルス,https://digimon.net/reference/detail.php?directory_name=hagurumon_x
237,digimon,gaioumon_itto,,ガイオウモン：厳刀ノ型,GAIOUMON_ITTO,究極体,竜人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gaioumon_itto
238,digimon,brachiomon,,ブラキモン,BRAKIMON,完全体,首長竜型,データ,https://digimon.net/reference/detail.php?directory_name=brachiomon
239,digimon,kyukimon,,キュウキモン,KYUKIMON,完全体,妖獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=kyukimon
240,digimon,vermillimon,,ヴァーミリモン,VERMILLIMON,完全体,鎧竜型,データ,https://digimon.net/reference/detail.php?directory_name=vermillimon
241,digimon,assaultmon,,アサルトモン,ASSAULTMON,完全体,サイボーグ型,ウィルス,https://digimon.net/reference/detail.php?directory_name=assaultmon
242,digimon,tekkamon,,テッカモン,TEKKAMON,完全体,マシーン型,ウィルス,https://digimon.net/reference/detail.php?directory_name=tekkamon
243,digimon,vulturemon,,バルチャモン,VULTUREMON,完全体,鳥人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=vulturemon
244,digimon,goromon,,ゴロモン,GOROMON,幼年期Ⅱ,鉱石型,,https://digimon.net/reference/detail.php?directory_name=goromon
245,digimon,sunamon,,スナモン,SUNAMON,幼年期Ⅰ,スライム型,,https://digimon.net/reference/detail.php?directory_name=sunamon
246,digimon,burpmon,,ば～ぷモン,BURPMON,不明,突然変異型,不明,https://digimon.net/reference/detail.php?directory_name=burpmon
247,digimon,blackkingnumemon,,ブラックキングヌメモン,BLACKKINGNUMEMON,完全体,軟体型,ウィルス,https://digimon.net/reference/detail.php?directory_name=blackkingnumemon
248,digimon,goldnumemon,,ゴールドヌメモン,GOLDNUMEMON,成熟期,突然変異型,ウィルス,https://digimon.net/reference/detail.php?directory_name=goldnumemon
249,digimon,culumon,,クルモン,CULUMON,不明,不明,不明,https://digimon.net/reference/detail.php?directory_name=culumon
250,digimon,gladimon,,グラディモン,GLADIMON,成熟期,戦士型,ワクチン,https://digimon.net/reference/detail.php?directory_name=gladimon
251,digimon,shoutmonx4k,,シャウトモンX4K,SHOUTMONX4K,"完全体
(クロスウォーズ)",合成型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmonx4k
252,digimon,kodokugumon,,コドクグモン,KODOKUGUMON,成長期,昆虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=kodokugumon
253,digimon,yoxtuyoxtumon,,ヨッ！ヨッ！モン,YOXTUYOXTUMON,成熟期,パペット型,ウィルス,https://digimon.net/reference/detail.php?directory_name=yoxtuyoxtumon
254,digimon,minidekachimon,,ミニデカチモン,MINIDEKACHIMON,成長期,小竜型,データ,https://digimon.net/reference/detail.php?directory_name=minidekachimon
255,digimon,atamadekachimon,,アタマデカチモン,ATAMADEKACHIMON,成熟期,恐竜型,データ,https://digimon.net/reference/detail.php?directory_name=atamadekachimon
256,digimon,trailmon,,トレイルモン,TRAILMON,成熟期,マシーン型,データ,https://digimon.net/reference/detail.php?directory_name=trailmon
257,digimon,greatkingscumon,,スカモン大王,GREATKINGSCUMON,完全体,突然変異型,ウィルス,https://digimon.net/reference/detail.php?directory_name=greatkingscumon
258,digimon,shroudmon,,シュラウドモン,SHROUDMON,究極体,魔人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=shroudmon
259,digimon,frosvelgrmon,,フロスベルグモン,FROSVELGRMON,究極体,巨鳥型,ウィルス,https://digimon.net/reference/detail.php?directory_name=frosvelgrmon
260,digimon,frozomon,,フロゾモン,FROZOMON,完全体,マシーン型,ウィルス,https://digimon.net/reference/detail.php?directory_name=frozomon
261,digimon,hiyarimon,,ヒヤリモン,HIYARIMON,幼年期Ⅱ,レッサー型,,https://digimon.net/reference/detail.php?directory_name=hiyarimon
262,digimon,blackseraphimon,,ブラックセラフィモン,BLACKSERAPHIMON,究極体,熾天使型,ウィルス,https://digimon.net/reference/detail.php?directory_name=blackseraphimon
263,digimon,rareraremon,,レアレアモン,RARERAREMON,完全体,アンデッド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=rareraremon
264,digimon,climbmon,,クライモン,CLIMBMON,完全体,昆虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=climbmon
265,digimon,divemon,,ダイブモン,DIVEMON,完全体,水棲型,データ,https://digimon.net/reference/detail.php?directory_name=divemon
266,digimon,clearagumon,,クリアアグモン,CLEARAGUMON,成長期,パペット型,ワクチン,https://digimon.net/reference/detail.php?directory_name=clearagumon
267,digimon,bancholilimon,,バンチョーリリモン,BANCHOLILIMON,究極体,妖精型,データ,https://digimon.net/reference/detail.php?directory_name=bancholilimon
268,digimon,metalgreymon_va_x,,メタルグレイモン（ワクチン種）（Ｘ抗体）,METALGREYMON_VA_X,完全体,サイボーグ型,ワクチン,https://digimon.net/reference/detail.php?directory_name=metalgreymon_va_x
269,digimon,panjyamon_x,,パンジャモン（Ｘ抗体）,PANJYAMON_X,完全体,獣人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=panjyamon_x
270,digimon,metalmamemon_x,,メタルマメモン（Ｘ抗体）,METALMAMEMON_X,完全体,サイボーグ型,データ,https://digimon.net/reference/detail.php?directory_name=metalmamemon_x
271,digimon,thunderballmon_x,,サンダーボールモン（Ｘ抗体）,THUNDERBALLMON_X,成熟期,突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=thunderballmon_x
272,digimon,monochromon_x,,モノクロモン（Ｘ抗体）,MONOCHROMON_X,成熟期,鎧竜型,データ,https://digimon.net/reference/detail.php?directory_name=monochromon_x
273,digimon,dobermon_x,,ドーベルモン（Ｘ抗体）,DOBERMON_X,成熟期,魔獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=dobermon_x
274,digimon,gesomon_x,,ゲソモン（Ｘ抗体）,GESOMON_X,成熟期,軟体型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gesomon_x
275,digimon,gottsumon_x,,ゴツモン（Ｘ抗体）,GOTTSUMON_X,成長期,鉱石型,データ,https://digimon.net/reference/detail.php?directory_name=gottsumon_x
276,digimon,ganimon_x,,ガニモン（Ｘ抗体）,GANIMON_X,成長期,甲殻類型,データ,https://digimon.net/reference/detail.php?directory_name=ganimon_x
277,digimon,guilmon_x,,ギルモン（Ｘ抗体）,GUILMON_X,成長期,魔竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=guilmon_x
278,digimon,shoutmon_ex6,,シャウトモンEX6,SHOUTMON EX6,"究極体
(クロスウォーズ)",合成型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmon_ex6
279,digimon,torikaraballmon,,とりからボールモン,TORIKARABALLMON,幼年期Ⅱ,食物型,,https://digimon.net/reference/detail.php?directory_name=torikaraballmon
