species_id,internal_name,source_kind,source_id,official_type,official_attribute,sprite_family,donor_species_id,donor_species_constant,donor_assignment,palette_preset,override_asset
967,DM0967,digimon,sirenmon,神人型,データ,holy,243,SPECIES_RAIKOU,family_cycle_v0,base,
968,DM0968,digimon,saviorhuckmon,竜人型,データ,dragon,381,SPECIES_LATIOS,family_cycle_v0,base,
969,DM0969,digimon,zudomon,海獣型,ワクチン,aquatic,91,SPECIES_CLOYSTER,family_cycle_v0,base,
970,DM0970,digimon,scorpiomon,昆虫型,データ,insect,268,SPECIES_CASCOON,family_cycle_v0,base,
971,DM0971,digimon,skullbaluchimon,アンデッド型,データ,undead,355,SPECIES_DUSKULL,family_cycle_v0,base,
972,DM0972,digimon,skullsatamon,アンデッド型,ウィルス,undead,356,SPECIES_DUSCLOPS,family_cycle_v0,base,
973,DM0973,digimon,skullgreymon,アンデッド型,ウィルス,undead,92,SPECIES_GASTLY,family_cycle_v0,base,
974,DM0974,digimon,superstarmon,突然変異型,データ,base,202,SPECIES_WOBBUFFET,family_cycle_v0,base,
975,DM0975,digimon,sinduramon,聖鳥型,データ,holy,282,SPECIES_GARDEVOIR,family_cycle_v0,base,
976,DM0976,digimon,silphymon,獣人型,フリー,beast,209,SPECIES_SNUBBULL,family_cycle_v0,base,
977,DM0977,digimon,jyureimon,植物型,ウィルス,base,205,SPECIES_FORRETRESS,family_cycle_v0,base,
978,DM0978,digimon,shakkoumon,突然変異型,フリー,base,206,SPECIES_DUNSPARCE,family_cycle_v0,base,
979,DM0979,digimon,jyagamon,植物型,ワクチン,base,207,SPECIES_GLIGAR,family_cycle_v0,base,
980,DM0980,digimon,shawujinmon,魔人型,ウィルス,dark,262,SPECIES_MIGHTYENA,family_cycle_v0,base,
981,DM0981,digimon,sandiramon,聖獣型,ウィルス,holy,35,SPECIES_CLEFAIRY,family_cycle_v0,base,
982,DM0982,digimon,sanzomon,僧侶型,ワクチン,base,210,SPECIES_GRANBULL,family_cycle_v0,base,
983,DM0983,digimon,sagomon,魔人型,ウィルス,dark,319,SPECIES_SHARPEDO,family_cycle_v0,base,
984,DM0984,digimon,cyberdramon,サイボーグ型,ワクチン,machine,376,SPECIES_METAGROSS,family_cycle_v0,base,
985,DM0985,digimon,gokuwmon,獣人型,ウィルス,beast,301,SPECIES_DELCATTY,family_cycle_v0,base,
986,DM0986,digimon,cerberumon,魔獣型,ワクチン,beast,335,SPECIES_ZANGOOSE,family_cycle_v0,base,
987,DM0987,digimon,kumbhiramon,聖獣型,ワクチン,holy,150,SPECIES_MEWTWO,family_cycle_v0,base,
988,DM0988,digimon,crescemon,魔人型,データ,dark,359,SPECIES_ABSOL,family_cycle_v0,base,
989,DM0989,digimon,grademon,戦士型,ワクチン,base,217,SPECIES_URSARING,family_cycle_v0,base,
990,DM0990,digimon,grappuleomon,獣人型,ワクチン,beast,58,SPECIES_GROWLITHE,family_cycle_v0,base,
991,DM0991,digimon,groundramon,地竜型,ウィルス,dragon,230,SPECIES_KINGDRA,family_cycle_v0,base,
992,DM0992,digimon,giromon,機雷型,ワクチン,base,220,SPECIES_SWINUB,family_cycle_v0,base,
993,DM0993,digimon,captainhookmon,海人型,ワクチン,base,221,SPECIES_PILOSWINE,family_cycle_v0,base,
994,DM0994,digimon,cannonbeemon,サイボーグ型,ウィルス,machine,208,SPECIES_STEELIX,family_cycle_v0,base,
995,DM0995,digimon,catchmamemon,突然変異型,データ,base,223,SPECIES_REMORAID,family_cycle_v0,base,
996,DM0996,digimon,chimairamon,合成型,データ,base,224,SPECIES_OCTILLERY,family_cycle_v0,base,
997,DM0997,digimon,gigadramon,サイボーグ型,ウィルス,machine,299,SPECIES_NOSEPASS,family_cycle_v0,base,
998,DM0998,digimon,garudamon,鳥人型,ワクチン,base,226,SPECIES_MANTINE,family_cycle_v0,base,
999,DM0999,digimon,karatenmon,魔人型,ウィルス,dark,200,SPECIES_MISDREAVUS,family_cycle_v0,base,
1000,DM1000,digimon,gerbemon,突然変異型,ウィルス,base,228,SPECIES_HOUNDOUR,family_cycle_v0,base,
1001,DM1001,digimon,orochimon,魔竜型,ウィルス,dragon,380,SPECIES_LATIAS,family_cycle_v0,base,
1002,DM1002,digimon,okuwamon,昆虫型,ウィルス,insect,265,SPECIES_WURMPLE,family_cycle_v0,base,
1003,DM1003,digimon,angewomon,大天使型,ワクチン,angel,176,SPECIES_TOGETIC,family_cycle_v0,base,
1004,DM1004,digimon,etemon,パペット型,ウィルス,base,232,SPECIES_DONPHAN,family_cycle_v0,base,
1005,DM1005,digimon,ex-tyranomon,パペット型,ワクチン,base,233,SPECIES_PORYGON2,family_cycle_v0,base,
1006,DM1006,digimon,earov-dramon,聖竜型,ワクチン,dragon,148,SPECIES_DRAGONAIR,family_cycle_v0,base,
1007,DM1007,digimon,volcdoramon,竜型,データ,dragon,149,SPECIES_DRAGONITE,family_cycle_v0,base,
1008,DM1008,digimon,wingdramon,天竜型,ワクチン,dragon,230,SPECIES_KINGDRA,family_cycle_v0,base,
1009,DM1009,digimon,vikaralamon,聖獣型,ワクチン,holy,35,SPECIES_CLEFAIRY,family_cycle_v0,base,
1010,DM1010,digimon,vamdemon,アンデッド型,ウィルス,undead,93,SPECIES_HAUNTER,family_cycle_v0,base,
1011,DM1011,digimon,vajramon,聖獣型,ワクチン,holy,113,SPECIES_CHANSEY,family_cycle_v0,base,
1012,DM1012,digimon,infermon,種族不明,不明,base,240,SPECIES_MAGBY,family_cycle_v0,base,
1013,DM1013,digimon,indaramon,聖獣型,ウィルス,holy,145,SPECIES_ZAPDOS,family_cycle_v0,base,
1014,DM1014,digimon,insekimon,鉱石型,データ,base,242,SPECIES_BLISSEY,family_cycle_v0,base,
1015,DM1015,digimon,andromon,サイボーグ型,ワクチン,machine,208,SPECIES_STEELIX,family_cycle_v0,base,
1016,DM1016,digimon,andiramon,聖獣型,データ,holy,151,SPECIES_MEW,family_cycle_v0,base,
1017,DM1017,digimon,algomon-ultimate,突然変異型,ウィルス,base,245,SPECIES_SUICUNE,family_cycle_v0,base,
1018,DM1018,digimon,archnemon,魔獣型,ウィルス,beast,209,SPECIES_SNUBBULL,family_cycle_v0,base,
1019,DM1019,digimon,anomalocarimon-x,古代甲殻類型,データ,aquatic,366,SPECIES_CLAMPERL,family_cycle_v0,base,
1020,DM1020,digimon,anomalocarimon,古代甲殻類型,データ,aquatic,367,SPECIES_HUNTAIL,family_cycle_v0,base,
1021,DM1021,digimon,atlurkabuterimon,昆虫型,ワクチン,insect,15,SPECIES_BEEDRILL,family_cycle_v0,base,
1022,DM1022,digimon,atlurkabuterimon-blue,昆虫型,データ,insect,46,SPECIES_PARAS,family_cycle_v0,base,
1023,DM1023,digimon,astamon,魔人型,ウィルス,dark,197,SPECIES_UMBREON,family_cycle_v0,base,
1024,DM1024,digimon,asuramon,魔人型,ワクチン,dark,198,SPECIES_MURKROW,family_cycle_v0,base,
1025,DM1025,digimon,aegiochusmon:blue,神人型,ワクチン,holy,245,SPECIES_SUICUNE,family_cycle_v0,base,
1026,DM1026,digimon,aegiochusmon:dark,神人型,ワクチン,holy,249,SPECIES_LUGIA,family_cycle_v0,base,
1027,DM1027,digimon,aegiochusmon:green,神人型,ワクチン,holy,250,SPECIES_HO_OH,family_cycle_v0,base,
1028,DM1028,digimon,aegiochusmon,神人型,ワクチン,holy,251,SPECIES_CELEBI,family_cycle_v0,base,
1029,DM1029,digimon,waspmon,サイボーグ型,ウィルス,machine,379,SPECIES_REGISTEEL,family_cycle_v0,base,
1030,DM1030,digimon,reppamon,聖獣型,ワクチン,holy,281,SPECIES_KIRLIA,family_cycle_v0,base,
1031,DM1031,digimon,redvegimon,植物型,ウィルス,base,259,SPECIES_MARSHTOMP,family_cycle_v0,base,
1032,DM1032,digimon,lekismon,獣人型,データ,beast,58,SPECIES_GROWLITHE,family_cycle_v0,base,
1033,DM1033,digimon,leomon,獣人型,ワクチン,beast,59,SPECIES_ARCANINE,family_cycle_v0,base,
1034,DM1034,digimon,raremon,アンデッド型,ウィルス,undead,355,SPECIES_DUSKULL,family_cycle_v0,base,
1035,DM1035,digimon,rukamon,水棲哺乳類型,ワクチン,aquatic,99,SPECIES_KINGLER,family_cycle_v0,base,
1036,DM1036,digimon,revolmon,突然変異型,ワクチン,base,264,SPECIES_LINOONE,family_cycle_v0,base,
1037,DM1037,digimon,raptordramon,サイボーグ型,ワクチン,machine,212,SPECIES_SCIZOR,family_cycle_v0,base,
1038,DM1038,digimon,liamon,聖獣型,ワクチン,holy,36,SPECIES_CLEFABLE,family_cycle_v0,base,
1039,DM1039,digimon,youkomon,妖獣型,データ,beast,209,SPECIES_SNUBBULL,family_cycle_v0,base,
1040,DM1040,digimon,yunimon,幻獣型,ワクチン,beast,210,SPECIES_GRANBULL,family_cycle_v0,base,
1041,DM1041,digimon,yukidarumon,氷雪型,ワクチン,base,269,SPECIES_DUSTOX,family_cycle_v0,base,
1042,DM1042,digimon,monochromon,鎧竜型,データ,dragon,230,SPECIES_KINGDRA,family_cycle_v0,base,
1043,DM1043,digimon,mojyamon,珍獣型,ワクチン,beast,228,SPECIES_HOUNDOUR,family_cycle_v0,base,
1044,DM1044,digimon,meramon,火炎型,データ,base,272,SPECIES_LUDICOLO,family_cycle_v0,base,
1045,DM1045,digimon,mechanorimon,マシーン型,ウィルス,machine,374,SPECIES_BELDUM,family_cycle_v0,base,
1046,DM1046,digimon,musyamon,魔人型,ウィルス,dark,92,SPECIES_GASTLY,family_cycle_v0,base,
1047,DM1047,digimon,minotaurmon,獣人型,ウィルス,beast,300,SPECIES_SKITTY,family_cycle_v0,base,
1048,DM1048,digimon,mikemon,獣型,データ,beast,301,SPECIES_DELCATTY,family_cycle_v0,base,
1049,DM1049,digimon,porcupamon,パペット型,ウィルス,base,277,SPECIES_SWELLOW,family_cycle_v0,base,
1050,DM1050,digimon,peckmon,鳥型,ワクチン,base,278,SPECIES_WINGULL,family_cycle_v0,base,
1051,DM1051,digimon,vegimon,食虫植物型,ウィルス,insect,10,SPECIES_CATERPIE,family_cycle_v0,base,
1052,DM1052,digimon,bladekuwagamon,マシーン型,ウィルス,machine,82,SPECIES_MAGNETON,family_cycle_v0,base,
1053,DM1053,digimon,flarelizamon,火炎竜型,データ,dragon,381,SPECIES_LATIOS,family_cycle_v0,base,
1054,DM1054,digimon,blimpmon,マシーン型,データ,machine,101,SPECIES_ELECTRODE,family_cycle_v0,base,
1055,DM1055,digimon,blacktailmon,魔獣型,ウィルス,beast,128,SPECIES_TAUROS,family_cycle_v0,base,
1056,DM1056,digimon,blackgrowmon,魔竜型,ウィルス,dragon,147,SPECIES_DRATINI,family_cycle_v0,base,
1057,DM1057,digimon,platinasukamon,突然変異型,ウィルス,base,285,SPECIES_SHROOMISH,family_cycle_v0,base,
1058,DM1058,digimon,flymon,昆虫型,ウィルス,insect,47,SPECIES_PARASECT,family_cycle_v0,base,
1059,DM1059,digimon,hookmon,突然変異型,ウィルス,base,287,SPECIES_SLAKOTH,family_cycle_v0,base,
1060,DM1060,digimon,boogiemon,魔人型,ウィルス,dark,318,SPECIES_CARVANHA,family_cycle_v0,base,
1061,DM1061,digimon,fugamon,鬼人型,ウィルス,demon,248,SPECIES_TYRANITAR,family_cycle_v0,base,
1062,DM1062,digimon,v-dramon,幻竜型,ワクチン,dragon,248,SPECIES_TYRANITAR,family_cycle_v0,base,
1063,DM1063,digimon,fangmon,魔獣型,データ,beast,217,SPECIES_URSARING,family_cycle_v0,base,
1064,DM1064,digimon,firamon,獣型,ワクチン,beast,228,SPECIES_HOUNDOUR,family_cycle_v0,base,
1065,DM1065,digimon,hyougamon,氷雪型,ウィルス,base,293,SPECIES_WHISMUR,family_cycle_v0,base,
1066,DM1066,digimon,petermon,妖精型,データ,base,294,SPECIES_LOUDRED,family_cycle_v0,base,
1067,DM1067,digimon,hanumon,獣人型,ワクチン,beast,262,SPECIES_MIGHTYENA,family_cycle_v0,base,
1068,DM1068,digimon,bakemon,ゴースト型,ウィルス,undead,353,SPECIES_SHUPPET,family_cycle_v0,base,
1069,DM1069,digimon,baohuckmon,恐竜型,データ,dragon,380,SPECIES_LATIAS,family_cycle_v0,base,
1070,DM1070,digimon,birdramon,巨鳥型,ワクチン,base,298,SPECIES_AZURILL,family_cycle_v0,base,
1071,DM1071,digimon,numemon,軟体型,ウィルス,aquatic,319,SPECIES_SHARPEDO,family_cycle_v0,base,
1072,DM1072,digimon,nisedrimogemon,獣型,データ,beast,52,SPECIES_MEOWTH,family_cycle_v0,base,
1073,DM1073,digimon,nanimon,インベイド型,ウィルス,base,301,SPECIES_DELCATTY,family_cycle_v0,base,
1074,DM1074,digimon,knightchessmon,パペット型,ウィルス,base,302,SPECIES_SABLEYE,family_cycle_v0,base,
1075,DM1075,digimon,knightchessmon_black,パペット型,ウィルス,base,303,SPECIES_MAWILE,family_cycle_v0,base,
1076,DM1076,digimon,dorugamon,獣竜型,データ,dragon,230,SPECIES_KINGDRA,family_cycle_v0,base,
1077,DM1077,digimon,drimogemon,獣型,データ,beast,161,SPECIES_SENTRET,family_cycle_v0,base,
1078,DM1078,digimon,tobucatmon,パペット型,データ,base,306,SPECIES_AGGRON,family_cycle_v0,base,
1079,DM1079,digimon,dogmon,パペット型,データ,base,307,SPECIES_MEDITITE,family_cycle_v0,base,
1080,DM1080,digimon,togemon,植物型,データ,base,308,SPECIES_MEDICHAM,family_cycle_v0,base,
1081,DM1081,digimon,dokugumon,昆虫型,ウィルス,insect,292,SPECIES_SHEDINJA,family_cycle_v0,base,
1082,DM1082,digimon,dobermon,魔獣型,ワクチン,beast,210,SPECIES_GRANBULL,family_cycle_v0,base,
1083,DM1083,digimon,tortamon,爬虫類型,ワクチン,insect,314,SPECIES_ILLUMISE,family_cycle_v0,base,
1084,DM1084,digimon,turuiemon,獣人型,データ,beast,217,SPECIES_URSARING,family_cycle_v0,base,
1085,DM1085,digimon,deltamon,合成型,ウィルス,base,313,SPECIES_VOLBEAT,family_cycle_v0,base,
1086,DM1086,digimon,devimon,堕天使型,ウィルス,demon,229,SPECIES_HOUNDOOM,family_cycle_v0,base,
1087,DM1087,digimon,devidramon,邪竜型,ウィルス,dragon,381,SPECIES_LATIOS,family_cycle_v0,base,
1088,DM1088,digimon,death-x-dorugamon,アンデッド型,ウィルス,undead,355,SPECIES_DUSKULL,family_cycle_v0,base,
1089,DM1089,digimon,tailmon,聖獣型,ワクチン,holy,334,SPECIES_ALTARIA,family_cycle_v0,base,
1090,DM1090,digimon,tyranomon,恐竜型,データ,dragon,147,SPECIES_DRATINI,family_cycle_v0,base,
1091,DM1091,digimon,diatrymon,古代鳥型,ワクチン,base,319,SPECIES_SHARPEDO,family_cycle_v0,base,
1092,DM1092,digimon,tuchidarumon,突然変異型,データ,base,320,SPECIES_WAILMER,family_cycle_v0,base,
1093,DM1093,digimon,tankmon,サイボーグ型,データ,machine,81,SPECIES_MAGNEMITE,family_cycle_v0,base,
1094,DM1094,digimon,darcmon,天使型,ワクチン,angel,242,SPECIES_BLISSEY,family_cycle_v0,base,
1095,DM1095,digimon,tuskmon,恐竜型,ウィルス,dragon,247,SPECIES_PUPITAR,family_cycle_v0,base,
1096,DM1096,digimon,targetmon,パペット型,ウィルス,base,324,SPECIES_TORKOAL,family_cycle_v0,base,
1097,DM1097,digimon,darklizamon,邪竜型,ウィルス,dragon,329,SPECIES_VIBRAVA,family_cycle_v0,base,
1098,DM1098,digimon,darktyranomon,恐竜型,ウィルス,dragon,330,SPECIES_FLYGON,family_cycle_v0,base,
1099,DM1099,digimon,sorcerimon,魔人型,ワクチン,dark,93,SPECIES_HAUNTER,family_cycle_v0,base,
1100,DM1100,digimon,soulmon,ゴースト型,ウィルス,undead,93,SPECIES_HAUNTER,family_cycle_v0,base,
1101,DM1101,digimon,saberdramon,巨鳥型,ワクチン,base,329,SPECIES_VIBRAVA,family_cycle_v0,base,
1102,DM1102,digimon,zubaeagermon,武器型,ワクチン,base,330,SPECIES_FLYGON,family_cycle_v0,base,
1103,DM1103,digimon,snimon,昆虫型,ワクチン,insect,204,SPECIES_PINECO,family_cycle_v0,base,
1104,DM1104,digimon,strikedramon,竜人型,ワクチン,dragon,381,SPECIES_LATIOS,family_cycle_v0,base,
1105,DM1105,digimon,stingmon,昆虫型,フリー,insect,212,SPECIES_SCIZOR,family_cycle_v0,base,
1106,DM1106,digimon,starmon,突然変異型,データ,base,334,SPECIES_ALTARIA,family_cycle_v0,base,
1107,DM1107,digimon,scumon,ミュータント型,ウィルス,base,335,SPECIES_ZANGOOSE,family_cycle_v0,base,
1108,DM1108,digimon,junglemojamon,珍獣型,データ,beast,261,SPECIES_POOCHYENA,family_cycle_v0,base,
1109,DM1109,digimon,shimaunimon,幻獣型,ワクチン,beast,262,SPECIES_MIGHTYENA,family_cycle_v0,base,
1110,DM1110,digimon,sistermonnoir,パペット型,ウィルス,base,338,SPECIES_SOLROCK,family_cycle_v0,base,
1111,DM1111,digimon,geogreymon,恐竜型,ワクチン,dragon,246,SPECIES_LARVITAR,family_cycle_v0,base,
1112,DM1112,digimon,shellmon,軟体型,データ,aquatic,160,SPECIES_FERALIGATR,family_cycle_v0,base,
1113,DM1113,digimon,shademon,種族不明,ウィルス,base,341,SPECIES_CORPHISH,family_cycle_v0,base,
1114,DM1114,digimon,sealsdramon,サイボーグ型,ウィルス,machine,81,SPECIES_MAGNEMITE,family_cycle_v0,base,
1115,DM1115,digimon,coelamon,古代魚型,データ,aquatic,183,SPECIES_MARILL,family_cycle_v0,base,
1116,DM1116,digimon,seadramon,水棲型,データ,aquatic,184,SPECIES_AZUMARILL,family_cycle_v0,base,
1117,DM1117,digimon,siesamon,聖獣型,ワクチン,holy,334,SPECIES_ALTARIA,family_cycle_v0,base,
1118,DM1118,digimon,sunflowmon,植物型,データ,base,346,SPECIES_CRADILY,family_cycle_v0,base,
1119,DM1119,digimon,thunderballmon,突然変異型,データ,base,347,SPECIES_ANORITH,family_cycle_v0,base,
1120,DM1120,digimon,sangloupmon,魔獣型,ウィルス,beast,162,SPECIES_FURRET,family_cycle_v0,base,
1121,DM1121,digimon,zassoumon,植物型,ウィルス,base,349,SPECIES_FEEBAS,family_cycle_v0,base,
1122,DM1122,digimon,cyclomon,竜人型,ウィルス,dragon,384,SPECIES_RAYQUAZA,family_cycle_v0,base,
1123,DM1123,digimon,gorimon,獣人型,データ,beast,209,SPECIES_SNUBBULL,family_cycle_v0,base,
1124,DM1124,digimon,gokimon,昆虫型,ウィルス,insect,13,SPECIES_WEEDLE,family_cycle_v0,base,
1125,DM1125,digimon,golemon,鉱物型,ウィルス,base,353,SPECIES_SHUPPET,family_cycle_v0,base,
1126,DM1126,digimon,cockatrimon,巨鳥型,データ,base,354,SPECIES_BANETTE,family_cycle_v0,base,
1127,DM1127,digimon,kougamon,突然変異型,データ,base,355,SPECIES_DUSKULL,family_cycle_v0,base,
1128,DM1128,digimon,coredramon_g,竜型,ウィルス,dragon,246,SPECIES_LARVITAR,family_cycle_v0,base,
1129,DM1129,digimon,coredramon_b,竜型,ワクチン,dragon,247,SPECIES_PUPITAR,family_cycle_v0,base,
1130,DM1130,digimon,centalmon,獣人型,データ,beast,262,SPECIES_MIGHTYENA,family_cycle_v0,base,
1131,DM1131,digimon,geremon,軟体型,ウィルス,aquatic,278,SPECIES_WINGULL,family_cycle_v0,base,
1132,DM1132,digimon,gesomon,軟体型,ウィルス,aquatic,279,SPECIES_PELIPPER,family_cycle_v0,base,
1133,DM1133,digimon,kuwagamon,昆虫型,ウィルス,insect,165,SPECIES_LEDYBA,family_cycle_v0,base,
1134,DM1134,digimon,clockmon,マシーン型,データ,machine,379,SPECIES_REGISTEEL,family_cycle_v0,base,
1135,DM1135,digimon,greymon-first,恐竜型,ワクチン,dragon,372,SPECIES_SHELGON,family_cycle_v0,base,
1136,DM1136,digimon,gururumon,獣型,ワクチン,beast,53,SPECIES_PERSIAN,family_cycle_v0,base,
1137,DM1137,digimon,gryzmon,獣型,ワクチン,beast,58,SPECIES_GROWLITHE,family_cycle_v0,base,
1138,DM1138,digimon,chrysalimon,種族不明,不明,base,366,SPECIES_CLAMPERL,family_cycle_v0,base,
1139,DM1139,digimon,growmon,魔竜型,ウィルス,dragon,384,SPECIES_RAYQUAZA,family_cycle_v0,base,
1140,DM1140,digimon,ginryumon,獣竜型,ワクチン,dragon,130,SPECIES_GYARADOS,family_cycle_v0,base,
1141,DM1141,digimon,ginkakumon,鬼人型,ウィルス,demon,332,SPECIES_CACTURNE,family_cycle_v0,base,
1142,DM1142,digimon,kinkakumon,鬼人型,ウィルス,demon,353,SPECIES_SHUPPET,family_cycle_v0,base,
1143,DM1143,digimon,kyubimon,妖獣型,データ,beast,203,SPECIES_GIRAFARIG,family_cycle_v0,base,
1144,DM1144,digimon,kiwimon,古代鳥型,データ,base,372,SPECIES_SHELGON,family_cycle_v0,base,
1145,DM1145,digimon,gawappamon,サイボーグ型,データ,machine,304,SPECIES_ARON,family_cycle_v0,base,
1146,DM1146,digimon,garurumon,獣型,ワクチン,beast,216,SPECIES_TEDDIURSA,family_cycle_v0,base,
1147,DM1147,digimon,galgomon,獣人型,ワクチン,beast,217,SPECIES_URSARING,family_cycle_v0,base,
1148,DM1148,digimon,karatukinumemon,甲殻類型,ウィルス,aquatic,367,SPECIES_HUNTAIL,family_cycle_v0,base,
1149,DM1149,digimon,kabuterimon,昆虫型,ワクチン,insect,290,SPECIES_NINCADA,family_cycle_v0,base,
1150,DM1150,digimon,guardromon,マシーン型,ウィルス,machine,374,SPECIES_BELDUM,family_cycle_v0,base,
1151,DM1151,digimon,gaogamon,獣型,データ,beast,262,SPECIES_MIGHTYENA,family_cycle_v0,base,
1152,DM1152,digimon,omekamon,パペット型,データ,base,380,SPECIES_LATIAS,family_cycle_v0,base,
1153,DM1153,digimon,octmon,軟体型,ウィルス,aquatic,7,SPECIES_SQUIRTLE,family_cycle_v0,base,
1154,DM1154,digimon,orgemon,鬼人型,ウィルス,demon,332,SPECIES_CACTURNE,family_cycle_v0,base,
1155,DM1155,digimon,angemon,天使型,ワクチン,angel,385,SPECIES_JIRACHI,family_cycle_v0,base,
1156,DM1156,digimon,ebidramon,水棲型,データ,aquatic,72,SPECIES_TENTACOOL,family_cycle_v0,base,
1157,DM1157,digimon,xv-mon,幻竜型,フリー,dragon,130,SPECIES_GYARADOS,family_cycle_v0,base,
1158,DM1158,digimon,airdramon,幻獣型,ワクチン,beast,58,SPECIES_GROWLITHE,family_cycle_v0,base,
1159,DM1159,digimon,woodmon,植物型,ウィルス,base,1,SPECIES_BULBASAUR,family_cycle_v0,base,
1160,DM1160,digimon,wendimon,獣人型,ウィルス,beast,128,SPECIES_TAUROS,family_cycle_v0,base,
1161,DM1161,digimon,witchmon,魔人型,データ,dark,261,SPECIES_POOCHYENA,family_cycle_v0,base,
1162,DM1162,digimon,wizarmon,魔人型,データ,dark,262,SPECIES_MIGHTYENA,family_cycle_v0,base,
1163,DM1163,digimon,evilmon,小悪魔型,ウィルス,demon,228,SPECIES_HOUNDOUR,family_cycle_v0,base,
1164,DM1164,digimon,ikkakumon,海獣型,ワクチン,aquatic,116,SPECIES_HORSEA,family_cycle_v0,base,
1165,DM1165,digimon,igamon,突然変異,データ,base,7,SPECIES_SQUIRTLE,family_cycle_v0,base,
1166,DM1166,digimon,ankylomon,鎧竜型,フリー,dragon,330,SPECIES_FLYGON,family_cycle_v0,base,
1167,DM1167,digimon,aquilamon,巨鳥型,フリー,base,9,SPECIES_BLASTOISE,family_cycle_v0,base,
1168,DM1168,digimon,akatorimon,巨鳥型,データ,base,10,SPECIES_CATERPIE,family_cycle_v0,base,
1169,DM1169,digimon,icemon,氷雪型,データ,base,11,SPECIES_METAPOD,family_cycle_v0,base,
1170,DM1170,digimon,aegiomon,神人型,ワクチン,holy,281,SPECIES_KIRLIA,family_cycle_v0,base,
1171,DM1171,digimon,wormmon,幼虫型,フリー,insect,168,SPECIES_ARIADOS,family_cycle_v0,base,
1172,DM1172,digimon,lopmon,獣型,データ,beast,262,SPECIES_MIGHTYENA,family_cycle_v0,base,
1173,DM1173,digimon,renamon,獣人型,データ,beast,300,SPECIES_SKITTY,family_cycle_v0,base,
1174,DM1174,digimon,liollmon,聖獣型,ワクチン,holy,380,SPECIES_LATIAS,family_cycle_v0,base,
1175,DM1175,digimon,lunamon,哺乳類型,データ,beast,335,SPECIES_ZANGOOSE,family_cycle_v0,base,
1176,DM1176,digimon,lucemon,天使型,ワクチン,angel,334,SPECIES_ALTARIA,family_cycle_v0,base,
1177,DM1177,digimon,ryudamon,獣型,ワクチン,beast,52,SPECIES_MEOWTH,family_cycle_v0,base,
1178,DM1178,digimon,lalamon,植物型,データ,base,20,SPECIES_RATICATE,family_cycle_v0,base,
1179,DM1179,digimon,labramon,獣型,ワクチン,beast,58,SPECIES_GROWLITHE,family_cycle_v0,base,
1180,DM1180,digimon,yukiagumon,恐竜型,ワクチン,dragon,247,SPECIES_PUPITAR,family_cycle_v0,base,
1181,DM1181,digimon,monodramon,小竜型,ワクチン,dragon,248,SPECIES_TYRANITAR,family_cycle_v0,base,
1182,DM1182,digimon,muchomon,鳥型,データ,base,24,SPECIES_ARBOK,family_cycle_v0,base,
1183,DM1183,digimon,mushmon,植物型,ウィルス,base,25,SPECIES_PIKACHU,family_cycle_v0,base,
1184,DM1184,digimon,bokomon,突然変異型,ワクチン,base,26,SPECIES_RAICHU,family_cycle_v0,base,
1185,DM1185,digimon,paunchessmon-white,パペット型,ウィルス,base,27,SPECIES_SANDSHREW,family_cycle_v0,base,
1186,DM1186,digimon,paunchessmon,パペット型,ウィルス,base,28,SPECIES_SANDSLASH,family_cycle_v0,base,
1187,DM1187,digimon,hawkmon,鳥型,フリー,base,29,SPECIES_NIDORAN_F,family_cycle_v0,base,
1188,DM1188,digimon,penmon,鳥型,ワクチン,base,30,SPECIES_NIDORINA,family_cycle_v0,base,
1189,DM1189,digimon,betamon,両生類型,ウィルス,aquatic,258,SPECIES_MUDKIP,family_cycle_v0,base,
1190,DM1190,digimon,bearmon,獣型,ワクチン,beast,228,SPECIES_HOUNDOUR,family_cycle_v0,base,
1191,DM1191,digimon,plotmon,哺乳類型,ワクチン,beast,229,SPECIES_HOUNDOOM,family_cycle_v0,base,
1192,DM1192,digimon,floramon,植物型,データ,base,34,SPECIES_NIDOKING,family_cycle_v0,base,
1193,DM1193,digimon,v-mon,小竜型,フリー,dragon,148,SPECIES_DRAGONAIR,family_cycle_v0,base,
1194,DM1194,digimon,funbeemon,昆虫型,ウィルス,insect,13,SPECIES_WEEDLE,family_cycle_v0,base,
1195,DM1195,digimon,falcomon,鳥型,ワクチン,base,37,SPECIES_VULPIX,family_cycle_v0,base,
1196,DM1196,digimon,phascomon,魔獣型,ウィルス,beast,335,SPECIES_ZANGOOSE,family_cycle_v0,base,
1197,DM1197,digimon,piyomon,ヒナ鳥型,ワクチン,base,39,SPECIES_JIGGLYPUFF,family_cycle_v0,base,
1198,DM1198,digimon,picodevimon,小悪魔型,ウィルス,demon,197,SPECIES_UMBREON,family_cycle_v0,base,
1199,DM1199,digimon,palmon,植物型,データ,base,41,SPECIES_ZUBAT,family_cycle_v0,base,
1200,DM1200,digimon,huckmon,小竜型,データ,dragon,330,SPECIES_FLYGON,family_cycle_v0,base,
1201,DM1201,digimon,patamon,哺乳類型,データ,beast,59,SPECIES_ARCANINE,family_cycle_v0,base,
1202,DM1202,digimon,hagurumon,マシーン型,ウィルス,machine,137,SPECIES_PORYGON,family_cycle_v0,base,
1203,DM1203,digimon,bakumon,聖獣型,ワクチン,holy,381,SPECIES_LATIOS,family_cycle_v0,base,
1204,DM1204,digimon,neamon,獣型,データ,beast,162,SPECIES_FURRET,family_cycle_v0,base,
